,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1547,10,2
2,1,1548,15,7
3,2,976,0,5
4,2,1846,5,1
5,2,547,9,12
6,3,1698,0,7
7,3,1898,10,12
8,4,1149,0,3
9,4,1896,7,2
10,4,1846,11,1
11,4,1996,14,3
12,4,1896,19,2
13,5,2097,1,1
14,5,1898,11,1
15,5,1948,13,4
16,5,1899,19,2
17,6,2197,0,11
18,6,2047,18,1
19,6,1547,20,2
20,7,1548,1,15
21,7,1846,20,2
22,8,1597,0,6
23,8,1547,7,12
24,9,1547,0,7
25,9,1498,14,2
26,9,1547,18,2
27,10,2245,0,5
28,10,1846,17,2
29,10,1945,20,3
30,11,1948,1,6
31,11,1647,7,1
32,11,1898,10,9
33,11,1948,19,2
34,12,1898,0,15
35,12,1948,20,1
36,13,1996,0,3
37,13,1896,8,5
38,13,1996,16,1
39,13,1846,18,1
40,14,1843,0,7
41,14,1846,8,3
42,14,2340,14,3
43,14,1795,19,3
44,15,2098,1,2
45,15,1898,16,6
46,16,2046,0,2
47,16,1498,7,5
48,16,1547,15,2
49,16,1548,19,2
50,17,1599,0,4
51,17,1547,7,4
52,17,1597,15,2
53,17,1547,20,3
54,18,1498,0,8
55,18,1548,18,1
56,19,1847,0,5
57,19,1797,13,2
58,19,1898,19,1
59,20,545,0,13
60,20,1297,13,1
61,20,1548,17,4
62,21,1398,0,14
63,21,1749,16,1
64,21,1647,17,2
65,22,1148,0,5
66,22,1297,7,5
67,22,1498,13,1
68,22,1548,19,4
69,23,1947,1,2
70,23,1847,6,10
71,23,1948,19,3
72,24,1849,0,6
73,24,1897,8,2
74,24,1847,14,6
75,24,1849,20,2
76,25,1899,0,12
77,25,1849,19,2
78,26,1848,0,8
79,26,1847,16,1
80,26,1898,18,1
81,26,1897,19,1
82,27,1894,0,9
83,27,1846,14,4
84,28,1799,0,10
85,28,1847,12,9
86,29,1547,1,16
87,29,1597,20,2
88,30,1996,0,8
89,30,1946,12,5
90,30,1896,20,3
91,31,1899,0,16
92,32,1047,0,3
93,32,543,7,7
94,32,843,17,3
95,33,1599,0,9
96,33,1498,14,2
97,33,1547,19,1
98,34,1996,1,17
99,34,1946,18,2
100,34,1948,20,1
101,35,2094,2,3
102,35,1846,14,2
103,35,1945,19,1
104,36,1697,0,6
105,36,1647,7,2
106,36,1898,11,12
107,37,843,0,7
108,37,491,10,1
109,37,391,13,2
110,37,491,20,1
111,38,1498,0,9
112,38,1847,17,2
113,39,1749,0,15
114,39,1899,15,2
115,39,1849,17,5
116,40,1547,8,1
117,40,2097,12,1
118,40,2147,15,2
119,40,1648,20,1
120,41,1946,3,2
121,41,1896,12,10
122,42,2098,0,8
123,42,2047,18,1
124,43,1698,0,8
125,43,1647,14,1
126,43,1849,17,4
127,44,1445,0,4
128,44,1498,12,2
129,44,1548,16,6
130,45,1797,9,2
131,45,1898,17,2
132,45,1948,20,1
133,46,1298,0,8
134,46,1547,15,3
135,47,1647,0,3
136,47,2097,14,2
137,47,2047,17,4
138,48,1946,0,1
139,48,1948,6,1
140,48,1898,11,5
141,48,1948,19,1
142,49,2097,0,7
143,49,1897,12,4
144,49,1948,18,1
145,49,1898,20,1
146,50,1896,0,5
147,50,1846,11,7
148,50,1896,19,3
149,51,1597,4,3
150,51,1898,18,2
151,52,1599,9,10
152,52,1897,20,1
153,53,1846,1,1
154,53,1945,6,8
155,53,1846,15,3
156,53,1996,18,1
157,53,547,20,2
158,54,2491,4,4
159,54,2340,13,1
160,54,1843,15,5
161,55,2198,0,8
162,55,1896,19,2
163,56,1899,0,9
164,56,1897,11,1
165,56,1849,14,7
166,57,1843,0,7
167,57,1791,8,2
168,57,1996,11,6
169,57,1946,17,1
170,57,1846,19,4
171,58,1646,0,7
172,58,1597,10,4
173,58,2047,14,2
174,59,2195,0,7
175,59,1846,16,1
176,60,1946,0,9
177,60,1948,17,2
178,60,1898,19,1
179,61,1647,0,13
180,61,1749,15,4
181,61,1647,20,3
182,62,1297,0,3
183,62,1547,10,4
184,62,1548,16,3
185,63,491,0,6
186,63,391,6,2
187,63,491,8,10
188,63,843,19,3
189,64,1697,7,2
190,64,2097,13,7
191,64,1698,20,1
192,65,1847,0,16
193,65,1897,18,2
194,65,1849,20,1
195,66,1548,0,10
196,66,1896,17,6
197,67,1547,7,3
198,67,1847,18,4
199,68,1447,2,3
200,68,1297,14,9
201,69,543,0,6
202,69,391,15,2
203,69,543,20,3
204,70,1849,0,7
205,70,1898,12,1
206,70,1948,13,4
207,70,1898,17,3
208,70,1948,20,3
209,71,1445,1,6
210,71,1547,13,2
211,71,1498,15,4
212,72,1647,5,7
213,72,1897,12,1
214,72,1847,15,4
215,72,1849,19,3
216,73,1498,0,6
217,73,1797,6,2
218,73,1847,10,10
219,74,1796,0,7
220,74,1897,8,1
221,74,1946,10,9
222,74,1896,19,1
223,75,1544,0,6
224,75,1498,10,1
225,75,1548,15,7
226,76,1749,0,8
227,76,1797,15,2
228,77,393,4,9
229,77,1547,19,2
230,78,391,0,9
231,78,1597,14,1
232,78,1547,16,2
233,78,1597,20,1
234,79,1547,1,4
235,79,1595,9,1
236,79,1393,14,7
237,80,1698,0,9
238,80,1647,10,3
239,80,1849,14,5
240,80,1899,19,1
241,81,1847,0,12
242,81,1897,14,7
243,82,1598,0,15
244,82,1647,15,1
245,82,1797,17,2
246,83,2147,0,1
247,83,1547,5,13
248,83,2047,18,5
249,84,1545,0,15
250,84,1547,20,1
251,85,1898,0,1
252,85,1948,4,2
253,85,1898,9,5
254,85,1897,19,1
255,86,1589,0,5
256,86,1498,16,2
257,87,1547,0,3
258,87,1498,7,1
259,87,1595,12,3
260,87,1498,16,3
261,88,1945,0,5
262,88,1996,11,10
263,89,1898,1,7
264,89,1948,18,2
265,89,1898,20,1
266,90,2048,0,8
