,id,gps2id,start_hour,duration
0,1,1595,0,13
1,1,1597,19,2
2,2,1648,0,6
3,2,1897,7,9
4,2,1849,19,1
5,3,1697,0,4
6,3,1747,7,2
7,3,1898,12,2
8,3,1999,14,6
9,4,1799,0,9
10,4,1899,15,1
11,4,1898,19,3
12,5,954,4,3
13,5,1847,14,3
14,5,1849,19,1
15,6,1647,0,7
16,6,1897,13,9
17,7,393,0,3
18,7,491,13,2
19,7,543,17,2
20,8,1547,0,13
21,8,1597,19,1
22,9,2491,5,11
23,9,547,19,1
24,10,2047,0,9
25,10,1647,14,3
26,10,1847,20,3
27,11,1297,0,2
28,11,1547,3,10
29,11,1597,19,2
30,12,1547,5,2
31,12,1647,9,7
32,12,1498,20,2
33,13,1797,0,3
34,13,1498,4,7
35,13,1847,15,6
36,14,1647,0,13
37,14,1498,20,2
38,15,1946,0,14
39,15,1897,17,1
40,15,1948,20,2
41,16,1949,0,3
42,16,1547,3,2
43,16,1597,11,9
44,16,1647,20,1
45,17,1697,2,6
46,17,1898,8,1
47,17,1948,16,7
48,18,1847,0,8
49,18,1797,13,3
50,18,1847,19,2
51,19,1648,0,11
52,19,1898,13,2
53,19,1849,16,6
54,20,1846,9,1
55,20,1996,14,2
56,20,1846,17,3
57,20,1843,20,1
58,21,494,1,4
59,21,1595,10,5
60,21,543,15,3
61,21,440,20,2
62,22,92,0,6
63,22,1544,6,11
64,22,1445,17,3
65,23,1498,0,6
66,23,1647,8,9
67,23,1547,17,1
68,23,1498,18,3
69,24,1498,0,4
70,24,1297,9,1
71,24,1597,15,2
72,24,1547,20,2
73,25,1945,1,5
74,25,547,9,7
75,25,1548,19,1
76,26,1646,0,7
77,26,1647,7,3
78,26,1597,13,10
79,27,1947,1,3
80,27,1898,6,2
81,27,1948,9,1
82,27,1898,14,1
83,27,1948,19,1
84,28,1899,0,18
85,28,1847,20,1
86,29,1498,1,4
87,29,1547,8,1
88,29,1548,12,2
89,29,1597,16,4
90,30,1248,0,1
91,30,1498,6,1
92,30,1547,9,2
93,30,1799,13,1
94,30,1547,16,2
95,30,1497,19,1
96,31,1699,0,8
97,31,1897,17,1
98,31,1847,20,1
99,32,1149,1,2
100,32,1547,7,5
101,32,1597,13,8
102,33,1897,0,9
103,33,1948,12,2
104,33,1898,14,6
105,33,1947,20,1
106,34,1645,0,9
107,34,1297,13,1
108,34,1395,19,4
109,35,2395,0,7
110,35,1896,11,1
111,35,1946,14,3
112,35,1996,20,1
113,36,1497,1,2
114,36,1595,3,1
115,36,1544,6,10
116,36,1595,19,1
117,37,495,0,10
118,37,2147,19,1
119,38,1949,0,13
120,38,1647,18,1
121,39,1749,0,11
122,39,1897,12,1
123,39,1849,14,8
124,40,1898,3,7
125,40,1948,12,2
126,40,1897,15,6
127,41,1896,0,6
128,41,1946,12,9
129,42,1395,0,3
130,42,1544,5,2
131,42,1395,8,6
132,42,1544,16,2
133,42,1595,20,1
134,43,1945,0,2
135,43,1896,6,7
136,43,1846,20,2
137,44,1597,7,4
138,44,1498,12,1
139,45,2195,10,1
140,45,1846,15,3
141,45,1843,19,2
142,46,491,1,5
143,46,543,17,5
144,47,1149,0,2
145,47,1498,6,1
146,47,1547,8,13
147,48,2297,0,6
148,48,491,14,2
149,48,440,20,3
150,49,1596,0,7
151,49,1897,12,1
152,49,1847,14,1
153,49,1848,19,4
154,50,1849,0,12
155,50,1898,20,1
156,51,2098,0,10
157,51,1647,12,5
158,51,2097,17,2
159,52,1595,0,14
160,52,1544,17,2
161,53,1797,0,1
162,53,1547,10,7
163,53,1597,18,1
164,53,1599,20,1
165,54,1996,0,6
166,54,1846,8,13
167,55,2098,0,1
168,55,2097,3,4
169,55,2098,7,5
170,55,1647,16,3
171,56,2094,2,3
172,56,1846,9,2
173,56,1894,11,9
174,56,1795,20,3
175,57,1795,0,9
176,57,1597,13,9
177,58,1297,0,3
178,58,1846,13,7
179,58,1996,20,1
180,59,1797,0,7
181,59,1647,10,3
182,59,1849,15,1
183,59,1797,16,1
184,59,1647,20,2
185,60,1898,2,3
186,60,1897,7,4
187,60,1947,19,1
188,61,1947,2,6
189,61,1948,12,3
190,61,1949,18,1
191,62,1547,2,2
192,62,1498,9,10
193,62,1597,20,1
194,63,1547,0,14
195,63,1847,14,1
196,63,1548,19,3
197,64,1795,0,7
198,64,1846,9,3
199,64,1996,13,5
200,64,1846,19,3
201,65,1547,0,12
202,65,1597,19,1
203,66,1899,1,8
204,66,1847,14,2
205,66,1897,19,1
206,67,2246,2,2
207,67,543,11,7
208,68,1149,0,5
209,68,1846,7,1
210,68,1894,10,10
211,68,2245,20,2
212,69,1749,0,8
213,69,1898,11,1
214,69,1949,12,4
215,69,1897,20,1
216,70,491,0,1
217,70,543,6,10
218,70,391,18,2
219,71,1698,0,8
220,71,1647,14,4
221,71,1847,19,1
222,72,1697,0,1
223,72,1647,11,3
224,72,1849,15,3
225,72,1797,20,1
226,73,446,2,9
227,73,547,14,2
228,73,446,19,2
229,74,2048,0,9
230,74,2097,10,1
231,74,1697,15,1
232,75,1948,1,2
233,75,1898,5,7
234,75,1948,13,8
235,76,1898,0,10
236,76,1896,13,1
237,76,1897,15,2
238,76,1947,18,1
239,77,1448,0,10
240,77,1544,12,1
241,77,1595,15,2
242,77,543,20,1
243,78,1897,1,7
244,78,1896,17,4
245,79,1647,0,5
246,79,1897,11,1
247,79,1948,17,1
248,79,1849,19,1
249,80,2146,0,2
250,80,1547,7,2
251,80,1498,10,2
252,80,1547,16,5
253,81,2196,0,9
254,81,1996,15,1
255,81,1846,18,3
256,82,1899,0,2
257,82,1898,4,4
258,82,1948,10,1
259,82,1898,11,2
260,82,1948,13,5
261,83,1948,0,4
262,83,1898,7,2
263,83,1948,11,2
264,83,1898,16,2
265,84,1945,0,2
266,84,1996,7,2
267,84,1846,12,1
268,84,1996,14,1
269,84,1896,19,3
270,85,1698,0,3
271,85,1897,4,3
272,85,1947,11,1
273,85,1897,14,2
274,85,1947,20,1
275,86,1848,0,10
276,86,1847,11,2
277,86,1899,15,3
278,86,1897,19,1
279,87,1849,0,1
280,87,1547,4,2
281,87,446,8,13
282,88,1849,0,6
283,88,1897,7,2
284,88,1849,12,10
285,89,843,2,3
286,89,543,8,1
287,89,393,18,1
288,89,491,19,3
289,90,1589,0,7
290,90,1846,10,4
291,90,547,19,1
292,91,2046,0,13
293,91,1846,19,1
294,92,393,0,7
295,92,1297,7,6
296,92,1498,17,2
297,92,1597,19,2
298,93,1648,2,8
299,93,1199,12,2
300,93,1797,19,4
301,94,1648,0,7
302,94,1898,14,1
