,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1797,10,4
2,1,1897,17,5
3,2,976,0,5
4,2,1996,8,3
5,2,1896,12,1
6,2,1946,14,1
7,2,1896,18,2
8,3,1698,0,7
9,3,1797,9,10
10,3,1899,20,2
11,4,1149,0,3
12,4,1846,8,2
13,4,1894,10,8
14,5,2097,1,1
15,5,1599,13,4
16,6,2197,0,11
17,6,1498,14,4
18,7,1548,1,15
19,7,1498,19,2
20,8,1597,0,6
21,8,1498,10,11
22,9,1547,0,7
23,9,1498,13,2
24,9,446,18,1
25,9,1846,19,3
26,10,2245,0,5
27,10,1846,6,1
28,10,1894,11,1
29,10,2297,12,1
30,10,1843,14,5
31,10,2492,20,1
32,11,1948,1,6
33,11,1897,17,5
34,12,1898,0,15
35,12,1899,19,2
36,13,1996,0,3
37,13,1846,8,3
38,13,1498,12,1
39,13,1548,13,1
40,13,1843,17,1
41,14,1843,0,7
42,14,1996,11,2
43,14,1589,15,1
44,14,1795,17,3
45,15,2098,1,2
46,15,2047,7,15
47,16,2046,0,2
48,16,1846,3,2
49,16,1894,6,2
50,16,1846,12,6
51,16,1996,20,1
52,17,1599,0,4
53,17,1846,9,3
54,17,1945,12,1
55,17,1846,13,9
56,18,1498,0,8
57,18,1749,15,1
58,18,2047,19,1
59,18,2097,20,2
60,19,1847,0,5
61,19,1849,18,4
62,20,545,0,13
63,20,1544,19,1
64,21,1398,0,14
65,21,1897,17,2
66,22,1148,0,5
67,22,1498,9,1
68,22,1597,12,4
69,22,2047,20,2
70,23,1947,1,2
71,23,1898,13,10
72,24,1849,0,6
73,24,1899,9,7
74,24,1849,18,3
75,25,1899,0,12
76,25,1897,15,1
77,25,1947,18,5
78,26,1848,0,8
79,26,1849,10,2
80,26,1899,17,6
81,27,1894,0,9
82,27,1498,10,2
83,27,1547,15,3
84,27,1548,19,1
85,28,1799,0,10
86,28,1897,17,2
87,29,1547,1,16
88,29,1896,18,2
89,30,1996,0,8
90,30,1498,18,2
91,31,1899,0,16
92,31,1898,20,1
93,32,1047,0,3
94,32,1846,10,2
95,32,2491,13,1
96,32,2492,16,2
97,32,2245,20,2
98,33,1599,0,9
99,33,1897,14,2
100,33,1899,16,2
101,34,1996,1,17
102,35,2094,2,3
103,35,1846,6,1
104,35,1996,14,2
105,35,1846,19,4
106,36,1697,0,6
107,36,1647,8,9
108,36,1747,17,1
109,36,1647,20,1
110,37,843,0,7
111,37,491,13,5
112,37,393,20,2
113,38,1498,0,9
114,38,1547,13,2
115,38,1498,17,6
116,39,1749,0,15
117,39,1897,19,2
118,40,1547,8,1
119,40,1498,11,3
120,40,1548,19,3
121,41,1946,3,2
122,41,1896,5,15
123,42,2098,0,8
124,42,1597,11,9
125,43,1698,0,8
126,43,1647,9,2
127,43,1849,14,5
128,43,1899,19,2
129,44,1445,0,4
130,44,491,9,4
131,44,393,15,2
132,45,1797,9,2
133,45,1899,13,1
134,45,1897,14,3
135,45,1849,20,2
136,46,1298,0,8
137,46,1547,12,6
138,46,1597,18,5
139,47,1647,0,3
140,47,1547,10,9
141,48,1946,0,1
142,48,1498,3,15
143,48,1698,18,1
144,49,2097,0,7
145,49,1898,17,6
146,50,1896,0,5
147,50,1498,9,2
148,50,446,13,2
149,50,1996,15,2
150,50,1589,19,1
