,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1498,13,10
2,2,976,0,5
3,2,1896,18,2
4,3,1698,0,7
5,3,1897,11,8
6,4,1149,0,3
7,4,1647,11,4
8,4,1897,17,4
9,5,2097,1,1
10,5,1896,12,2
11,5,1698,17,6
12,6,2197,0,11
13,6,1498,16,5
14,7,1548,1,15
15,7,1498,20,1
16,8,1597,0,6
17,8,1547,8,1
18,8,1548,13,8
19,9,1547,0,7
20,9,1846,7,16
21,10,2245,0,5
22,10,1996,7,2
23,10,2491,17,1
24,11,1948,1,6
25,11,1647,15,3
26,11,1849,19,1
27,12,1898,0,15
28,12,1749,18,1
29,12,1897,19,2
30,13,1996,0,3
31,13,1547,5,1
32,13,543,12,10
33,14,1843,0,7
34,14,1547,9,1
35,14,1548,12,10
36,15,2098,1,2
37,15,1647,5,1
38,15,2097,13,8
39,16,2046,0,2
40,16,543,6,1
41,16,1894,11,2
42,16,1846,16,1
43,17,1599,0,4
44,17,1547,11,3
45,17,1498,16,2
46,17,1847,19,2
47,18,1498,0,8
48,18,1847,15,1
49,18,1797,18,1
50,19,1847,0,5
51,19,1849,10,1
52,19,1898,12,5
53,19,1948,19,1
54,19,2097,20,1
55,20,545,0,13
56,20,491,17,2
57,21,1398,0,14
58,21,1498,16,1
59,22,1148,0,5
60,22,1547,7,1
61,22,491,12,7
62,22,393,19,1
63,23,1947,1,2
64,23,1797,8,1
65,23,1898,11,1
66,23,1948,15,2
67,23,1898,19,2
68,24,1849,0,6
69,24,1899,11,4
70,24,1898,19,2
71,25,1899,0,12
72,25,1897,16,5
73,26,1848,0,8
74,26,1847,15,1
75,26,1899,18,1
76,27,1894,0,9
77,27,1498,18,1
78,27,1547,20,1
79,28,1799,0,10
80,28,1897,18,1
81,29,1547,1,16
82,29,1199,20,2
83,30,1996,0,8
84,30,1896,17,2
85,31,1899,0,16
86,31,1897,16,2
87,31,1948,20,1
88,32,1047,0,3
89,32,543,6,8
90,33,1599,0,9
91,34,1996,1,17
92,35,2094,2,3
93,35,1846,9,2
94,35,1498,15,4
95,35,1548,19,1
96,36,1697,0,6
97,36,1898,11,1
98,36,1849,14,2
99,36,1898,18,3
100,37,843,0,7
101,37,1846,14,2
102,37,1996,19,1
103,38,1498,0,9
104,38,1897,16,4
105,38,1547,20,2
106,39,1749,0,15
107,40,1547,8,1
108,40,1498,10,7
109,40,1847,18,3
110,41,1946,3,2
111,41,1599,8,5
112,41,1948,18,1
113,42,2098,0,8
114,42,1647,12,6
115,43,1698,0,8
116,43,1897,9,1
117,43,1899,11,7
118,43,1898,19,1
119,44,1445,0,4
120,44,1547,7,7
121,44,1498,18,3
122,45,1797,9,2
123,45,1899,14,4
124,46,1298,0,8
125,46,1547,10,7
126,46,1597,18,1
127,46,1645,19,1
128,47,1647,0,3
129,47,1896,13,3
130,47,1996,19,2
131,48,1946,0,1
132,48,2097,4,7
133,48,1647,15,3
134,48,1849,18,1
135,49,2097,0,7
136,49,1896,15,4
137,50,1896,0,5
138,50,1846,9,2
139,50,1894,12,1
140,50,1795,14,8
141,51,1597,4,3
142,51,1647,7,1
143,51,1797,11,2
144,51,1849,14,2
145,51,1898,18,3
146,52,1599,9,10
147,53,1846,1,1
148,53,491,8,1
149,53,1544,15,1
150,53,1498,19,4
151,54,2491,4,4
152,54,491,13,1
153,54,1795,16,2
154,54,1846,20,1
155,55,2198,0,8
156,55,1846,14,4
157,55,1946,18,2
158,56,1899,0,9
159,56,1849,14,2
160,56,1948,17,3
161,56,1898,20,2
162,57,1843,0,7
163,57,1547,9,1
164,57,1498,16,4
165,57,1548,20,2
166,58,1646,0,7
167,58,1547,7,3
168,58,491,15,1
169,59,2195,0,7
170,59,1996,13,2
171,59,1946,16,2
172,59,1846,19,2
173,60,1946,0,9
174,60,1896,13,1
175,60,1589,18,2
176,61,1647,0,13
177,61,1797,19,2
178,62,1297,0,3
179,62,1498,7,9
180,63,491,0,6
181,63,1498,10,1
182,63,1846,14,1
183,63,1843,16,2
184,63,1795,18,4
185,64,1697,7,2
186,64,1897,14,1
187,64,1948,16,1
188,64,1898,20,1
189,65,1847,0,16
190,65,1899,16,1
191,65,1847,18,1
192,66,1548,0,10
193,66,1846,20,1
194,67,1547,7,3
195,67,1597,14,7
196,68,1447,2,3
197,68,1498,16,1
198,68,1548,19,1
199,69,543,0,6
200,69,1498,7,1
201,69,1547,15,2
202,69,1595,18,4
203,70,1849,0,7
204,70,1898,16,5
205,71,1445,1,6
206,71,543,7,2
207,71,491,9,5
208,71,543,14,2
209,71,491,16,3
210,72,1647,5,7
211,72,1847,13,1
212,72,1797,18,2
213,73,1498,0,6
214,73,1647,13,8
215,74,1796,0,7
216,74,1896,10,1
217,74,1897,14,1
218,74,1749,19,1
219,75,1544,0,6
220,75,543,10,1
221,75,1595,11,11
222,76,1749,0,8
223,76,1647,16,1
224,76,1897,18,2
225,77,393,4,9
226,77,1547,13,1
227,77,1595,17,5
228,78,391,0,9
229,78,1647,10,2
230,78,1547,15,1
231,78,446,20,2
232,79,1547,1,4
233,79,1846,11,5
234,79,1996,16,2
235,79,1846,20,2
236,80,1698,0,9
237,80,1897,15,1
238,80,1899,19,2
239,81,1847,0,12
240,81,1849,19,2
241,82,1598,0,15
242,82,1896,19,2
243,83,2147,0,1
244,83,1498,9,1
245,83,1547,13,1
246,83,543,16,4
247,84,1545,0,15
248,84,1647,18,1
249,85,1898,0,1
250,85,1897,11,2
251,85,1948,16,4
252,85,1898,20,2
253,86,1589,0,5
254,86,1846,6,17
255,87,1547,0,3
256,87,1498,9,13
257,88,1945,0,5
258,88,1946,9,11
259,89,1898,1,7
260,89,1948,11,1
261,89,1898,14,4
262,89,1948,19,2
263,90,2048,0,8
264,90,1647,10,2
265,90,1897,14,5
266,90,1847,20,1
267,91,1847,0,14
268,91,1199,17,4
269,92,1897,0,5
270,92,1749,7,1
271,92,1897,12,1
272,92,1898,13,2
273,92,1948,18,2
274,93,1599,0,14
275,94,1846,1,8
276,94,547,16,6
277,95,1894,0,14
278,95,1846,16,1
279,95,1498,17,3
280,96,2197,0,7
281,96,1498,7,2
282,96,1548,14,6
283,97,446,3,2
284,97,1896,10,1
285,97,1846,15,1
286,98,1945,0,13
287,98,1896,17,1
288,99,491,0,5
289,99,1498,9,1
290,99,1597,12,1
291,99,1498,20,3
292,100,1697,0,7
293,100,1647,12,2
294,100,1898,14,3
295,100,1899,20,1
296,101,1996,0,7
297,101,1896,9,1
298,101,1946,13,2
299,101,547,19,1
300,102,1589,0,5
301,102,1297,6,12
302,102,1597,20,1
303,103,1645,0,6
304,103,543,11,3
305,103,491,14,1
306,103,543,17,1
307,104,1445,2,3
308,104,1498,16,7
309,105,1747,0,17
310,105,1897,18,2
311,105,1947,20,2
312,106,543,4,2
313,106,491,9,12
314,107,1109,0,1
315,107,491,9,12
316,108,495,0,6
317,108,1297,7,3
318,108,1896,11,1
319,108,1996,14,8
320,109,1847,1,6
321,109,1899,10,5
322,110,1649,0,5
323,110,1547,7,5
324,110,1597,13,2
325,110,1547,18,3
326,111,1647,0,12
327,111,1896,17,2
328,112,1698,0,6
329,112,1647,8,2
330,112,1897,12,2
331,112,1849,17,3
332,113,2198,0,5
333,113,1846,10,8
334,114,1798,2,9
335,114,1948,17,6
336,115,2297,0,7
337,115,1896,11,2
