,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1846,12,1
2,1,1996,13,1
3,1,1846,15,4
4,1,1996,19,2
5,2,976,0,5
6,2,1498,12,2
7,2,1849,18,2
8,3,1698,0,7
9,3,1647,12,4
10,3,1849,18,2
11,4,1149,0,3
12,4,1898,12,7
13,4,1948,19,2
14,5,2097,1,1
15,5,1896,10,2
16,5,1946,16,7
17,6,2197,0,11
18,6,1498,15,2
19,7,1548,1,15
20,7,1799,20,2
21,8,1597,0,6
22,8,1647,7,2
23,8,1297,12,2
24,8,1946,18,3
25,9,1547,0,7
26,9,1846,11,1
27,9,1996,14,5
28,9,1946,20,2
29,10,2245,0,5
30,10,1498,14,8
31,11,1948,1,6
32,11,1849,9,5
33,11,1948,17,2
34,11,1897,20,1
35,12,1898,0,15
36,12,1948,16,1
37,12,1899,20,1
38,13,1996,0,3
39,13,1846,13,4
40,13,1945,20,1
41,14,1843,0,7
42,14,1544,8,4
43,14,1498,13,3
44,14,1547,19,4
45,15,2098,1,2
46,15,1846,11,6
47,15,547,19,1
48,16,2046,0,2
49,16,491,8,3
50,16,543,14,2
51,16,1544,18,3
52,17,1599,0,4
53,17,1849,12,9
54,18,1498,0,8
55,18,1899,10,2
56,18,1898,14,2
57,18,1897,16,4
58,18,1898,20,3
59,19,1847,0,5
60,19,1849,14,4
61,19,1797,19,1
62,20,545,0,13
63,20,1647,17,4
64,21,1398,0,14
65,21,1847,18,1
66,22,1148,0,5
67,22,1547,10,6
68,23,1947,1,2
69,23,1898,7,4
70,23,1948,13,1
71,23,1898,14,2
72,23,1948,16,2
73,24,1849,0,6
74,24,1647,12,1
75,24,1898,19,1
76,24,1897,20,1
77,25,1899,0,12
78,25,1897,17,1
79,26,1848,0,8
80,26,1897,8,1
81,26,1847,15,1
82,26,1898,18,1
83,27,1894,0,9
84,27,1544,12,1
85,27,543,19,2
86,28,1799,0,10
87,28,1897,19,2
88,29,1547,1,16
89,29,1647,17,2
90,30,1996,0,8
91,30,1846,12,2
92,30,1498,18,2
93,31,1899,0,16
94,31,1847,16,3
95,31,1849,19,1
96,32,1047,0,3
97,32,1647,12,7
98,33,1599,0,9
99,33,1847,15,1
100,33,1849,17,3
101,34,1996,1,17
102,34,547,18,2
103,35,2094,2,3
104,35,1897,11,11
