,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1897,9,4
2,1,1847,15,1
3,1,1799,20,1
4,2,976,0,5
5,2,1996,11,3
6,2,547,19,3
7,3,1698,0,7
8,3,1797,8,2
9,3,1897,12,8
10,4,1149,0,3
11,4,1647,7,5
12,4,1698,13,1
13,4,2097,18,2
14,5,2097,1,1
15,5,1647,8,7
16,5,1898,17,5
17,6,2197,0,11
18,6,1896,13,6
19,7,1548,1,15
20,7,1946,20,1
21,8,1597,0,6
22,8,1498,8,1
23,8,1297,15,3
24,9,1547,0,7
25,9,1595,14,1
26,9,1544,18,4
27,10,2245,0,5
28,10,1846,12,2
29,10,1945,14,1
30,10,1996,17,1
31,10,2245,20,1
32,11,1948,1,6
33,11,1899,13,1
34,11,1898,16,7
35,12,1898,0,15
36,12,1749,17,1
37,12,1899,20,1
38,13,1996,0,3
39,13,1498,8,2
40,13,446,12,1
41,13,1896,14,1
42,13,1589,16,3
43,14,1843,0,7
44,14,1846,9,1
45,14,2491,13,4
46,14,1846,18,3
47,15,2098,1,2
48,15,1647,6,2
49,15,1648,11,3
50,15,1849,14,1
51,15,1899,18,1
52,16,2046,0,2
53,16,1846,5,10
54,16,2492,15,5
55,16,2245,20,3
56,17,1599,0,4
57,17,1947,11,4
58,17,1897,18,2
59,18,1498,0,8
60,18,1547,15,1
61,18,1548,16,1
62,18,1498,20,2
63,19,1847,0,5
64,19,1547,8,2
65,19,1597,15,2
66,19,1498,19,2
67,20,545,0,13
68,20,1597,18,1
69,21,1398,0,14
70,21,1897,19,1
71,22,1148,0,5
72,22,1547,7,3
73,22,1497,14,3
74,22,1595,19,2
75,23,1947,1,2
76,23,1948,8,2
77,23,1897,13,4
78,23,1948,18,2
79,24,1849,0,6
80,24,1897,8,11
81,25,1899,0,12
82,25,1797,18,3
83,26,1848,0,8
84,26,1898,13,4
85,26,1849,17,3
86,27,1894,0,9
87,27,1996,13,1
88,27,1894,19,4
89,28,1799,0,10
90,28,1897,12,4
91,28,1849,19,1
92,29,1547,1,16
93,29,1647,19,2
94,30,1996,0,8
95,30,1846,14,2
96,30,1946,19,4
97,31,1899,0,16
98,31,1749,20,1
99,32,1047,0,3
100,32,1595,7,3
101,32,1544,12,3
102,32,1595,19,4
103,33,1599,0,9
104,33,1749,18,1
105,34,1996,1,17
106,34,1896,18,2
107,35,2094,2,3
108,35,1547,7,13
109,36,1697,0,6
110,36,1647,8,12
111,36,2097,20,2
112,37,843,0,7
113,37,491,8,2
114,37,543,14,3
115,37,843,20,1
116,38,1498,0,9
117,38,1548,15,2
118,38,1795,19,1
119,39,1749,0,15
120,39,1897,18,2
121,40,1547,8,1
122,40,1498,14,2
123,40,1547,19,2
124,41,1946,3,2
125,41,1846,18,1
126,42,2098,0,8
127,42,1898,12,1
128,42,1899,14,2
129,42,1898,18,4
