,id,gps2id,start_hour,duration
0,1,1595,0,13
1,1,543,13,1
2,1,393,18,4
3,2,1648,0,6
4,2,1547,11,1
5,2,1647,15,2
6,2,1749,19,2
7,3,1697,0,4
8,3,1898,5,3
9,3,1948,9,1
10,3,1898,15,1
11,3,1948,17,5
12,4,1799,0,9
13,4,1797,13,1
14,4,1799,17,2
15,4,1797,20,1
16,5,954,4,3
17,5,1498,8,2
18,5,1547,15,1
19,5,1548,18,3
20,6,1647,0,7
21,6,1898,9,2
22,6,1897,18,1
23,7,393,0,3
24,7,1544,7,8
25,7,1445,18,2
26,7,1544,20,1
27,8,1547,0,13
28,8,1597,19,2
29,9,2491,5,11
30,9,1996,18,3
31,10,2047,0,9
32,10,1199,12,1
33,10,1899,16,7
34,11,1297,0,2
35,11,1846,4,2
36,11,2245,12,9
37,12,1547,5,2
38,12,1498,16,4
39,13,1797,0,3
40,13,1847,6,2
41,13,1897,13,3
42,13,1947,19,1
43,14,1647,0,13
44,14,1799,20,2
45,15,1946,0,14
46,15,1846,18,2
47,16,1949,0,3
48,16,1898,5,1
49,16,1948,15,4
50,16,1898,19,2
51,17,1697,2,6
52,17,1898,11,1
53,17,1948,15,5
54,18,1847,0,8
55,18,1897,11,3
56,18,1849,17,3
57,18,1847,20,3
58,19,1648,0,11
59,19,1799,11,1
60,19,1847,15,2
61,20,1846,9,1
62,20,1945,13,10
63,21,494,1,4
64,21,543,12,3
65,21,440,16,2
66,21,1595,19,1
67,22,92,0,6
68,22,543,7,4
69,22,491,18,1
70,22,843,20,1
71,23,1498,0,6
72,23,1547,9,5
73,23,1597,17,2
74,23,1647,19,1
75,24,1498,0,4
76,24,1547,6,12
77,25,1945,1,5
78,25,1846,8,1
79,25,1996,14,4
80,25,1846,18,2
81,26,1646,0,7
82,26,1498,9,1
83,26,1497,12,1
84,26,1498,16,2
85,26,1547,18,3
86,27,1947,1,3
87,27,1898,10,1
88,27,1948,15,2
89,27,1898,19,3
90,28,1899,0,18
91,28,1898,19,3
92,29,1498,1,4
93,29,1548,9,10
94,30,1248,0,1
95,30,1547,7,11
96,30,1497,20,1
97,31,1699,0,8
98,31,1898,8,9
99,32,1149,1,2
100,32,1647,9,8
101,33,1897,0,9
102,33,1899,18,1
103,33,1849,20,1
104,34,1645,0,9
105,34,543,14,2
106,34,393,16,6
107,35,2395,0,7
108,35,1846,9,1
109,35,1996,15,8
110,36,1497,1,2
111,36,1498,4,8
112,36,1547,16,1
113,36,1595,19,4
114,37,495,0,10
115,37,491,14,1
116,37,843,16,1
117,38,1949,0,13
118,38,1797,14,3
119,38,1849,19,2
120,39,1749,0,11
121,39,1897,17,1
122,39,1547,20,2
123,40,1898,3,7
124,40,1947,19,1
125,40,1898,20,1
126,41,1896,0,6
127,41,1946,7,1
128,41,1897,17,1
129,41,1947,20,2
130,42,1395,0,3
131,42,1498,6,7
132,42,1547,16,1
133,42,1497,17,3
134,43,1945,0,2
135,43,1894,5,1
136,43,1846,10,12
137,44,1597,7,4
138,44,1498,14,1
139,44,1548,15,2
140,44,1597,18,1
141,44,1547,20,3
142,45,2195,10,1
143,45,1996,11,11
144,46,491,1,5
145,46,1544,11,1
146,46,543,15,2
147,46,491,19,3
148,47,1149,0,2
149,47,1547,11,6
150,47,1847,19,2
151,48,2297,0,6
152,48,2197,13,1
153,48,2297,17,3
154,49,1596,0,7
155,49,2047,7,1
156,49,1697,11,3
157,49,1647,18,2
158,50,1849,0,12
159,50,1847,19,1
160,51,2098,0,10
161,51,1898,10,1
162,51,1948,14,2
