,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1547,12,2
2,1,1498,16,2
3,1,1847,19,2
4,2,976,0,5
5,2,1846,11,9
6,3,1698,0,7
7,3,1647,12,1
8,3,1899,14,1
9,3,1647,18,4
10,4,1149,0,3
11,4,1547,8,1
12,4,1498,13,6
13,5,2097,1,1
14,5,1498,7,1
15,5,1849,11,1
16,5,1799,14,3
17,5,1849,18,3
18,6,2197,0,11
19,6,1547,13,4
20,6,1795,20,2
21,7,1548,1,15
22,8,1597,0,6
23,8,1647,7,9
24,8,1849,19,2
25,9,1547,0,7
26,9,1544,8,10
27,10,2245,0,5
28,10,1846,12,8
29,11,1948,1,6
30,11,1898,10,2
31,11,1899,12,9
32,12,1898,0,15
33,12,1948,15,2
34,12,1899,20,3
35,13,1996,0,3
36,13,547,8,1
37,13,1846,9,1
38,13,1996,12,1
39,13,1843,19,2
40,14,1843,0,7
41,14,1846,12,2
42,14,1996,17,2
43,15,2098,1,2
44,15,1647,8,11
45,15,1849,20,3
46,16,2046,0,2
47,16,1894,12,3
48,16,1846,15,4
49,16,1945,20,3
50,17,1599,0,4
51,17,1547,6,5
52,17,1297,16,1
53,17,1548,19,1
54,18,1498,0,8
55,18,1847,8,1
56,18,1547,15,2
57,19,1847,0,5
58,19,1647,7,2
59,19,1547,17,3
60,19,1647,20,3
61,20,545,0,13
62,20,491,18,2
63,20,393,20,2
64,21,1398,0,14
65,21,1897,16,3
66,21,1849,20,2
67,22,1148,0,5
68,22,1498,9,2
69,22,1547,13,1
70,22,1544,15,2
71,22,1595,20,2
72,23,1947,1,2
73,23,1849,12,1
74,23,1799,18,1
75,24,1849,0,6
76,24,1897,9,4
77,24,1899,13,1
78,24,1849,15,4
79,24,1847,20,1
80,25,1899,0,12
81,25,1797,18,2
82,26,1848,0,8
83,26,1899,16,2
84,26,1849,18,3
85,27,1894,0,9
86,27,1846,15,1
87,27,1795,16,1
88,27,1996,19,2
89,28,1799,0,10
90,28,1847,10,2
91,28,1897,15,3
92,28,1849,19,1
93,29,1547,1,16
94,29,1597,17,2
95,29,1647,19,1
96,30,1996,0,8
97,30,1846,13,3
98,30,1945,20,2
99,31,1899,0,16
100,31,1647,20,1
101,32,1047,0,3
102,32,1498,5,1
