,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1547,16,3
2,1,1647,20,1
3,2,976,0,5
4,2,547,8,1
5,2,446,11,3
6,2,1896,14,2
7,3,1698,0,7
8,3,1897,14,5
9,4,1149,0,3
10,4,491,13,1
11,4,440,15,2
12,4,543,18,3
13,5,2097,1,1
14,5,1898,11,5
15,5,1849,17,1
16,5,1898,20,1
17,6,2197,0,11
18,6,1647,15,2
19,6,2098,17,2
20,7,1548,1,15
21,7,1498,16,1
22,7,1548,20,1
23,8,1597,0,6
24,8,1547,9,2
25,8,1297,17,5
26,9,1547,0,7
27,9,1597,10,3
28,9,1498,15,3
29,10,2245,0,5
30,10,1846,9,2
31,10,1996,12,1
32,10,1894,13,2
33,10,1846,16,2
34,11,1948,1,6
35,11,1898,12,1
36,11,1948,14,1
37,11,1898,17,5
38,12,1898,0,15
39,12,1948,20,1
40,13,1996,0,3
41,13,1896,5,2
42,13,547,11,2
43,13,446,16,2
44,13,1996,20,1
45,14,1843,0,7
46,14,1846,16,4
47,15,2098,1,2
48,15,1647,5,16
49,16,2046,0,2
50,16,491,5,9
51,16,393,17,5
52,17,1599,0,4
53,17,1846,8,3
54,17,1896,12,2
55,17,1791,17,4
56,18,1498,0,8
57,18,1797,11,1
58,18,1847,12,3
59,18,1799,17,2
60,18,1847,20,2
61,19,1847,0,5
62,19,1547,12,2
63,19,1847,18,1
64,20,545,0,13
65,20,1544,17,1
66,21,1398,0,14
67,21,1698,15,1
68,21,1547,18,5
69,22,1148,0,5
70,22,1498,13,2
71,22,1548,19,1
72,23,1947,1,2
73,23,1948,4,1
74,23,1898,10,5
75,23,1948,16,1
76,23,1898,19,4
77,24,1849,0,6
78,24,1898,7,2
79,24,1897,12,9
80,25,1899,0,12
81,25,1898,14,3
82,25,1947,19,3
83,26,1848,0,8
84,26,1849,19,1
85,27,1894,0,9
86,27,1846,15,1
87,27,2245,18,2
88,28,1799,0,10
89,28,1898,15,2
90,28,1947,18,5
91,29,1547,1,16
92,29,1799,17,2
93,30,1996,0,8
94,30,1749,10,1
95,30,1897,13,4
96,30,1947,19,4
97,31,1899,0,16
98,31,1797,18,1
99,32,1047,0,3
100,32,1498,12,1
101,32,1597,13,1
102,32,446,16,1
103,32,696,20,1
104,33,1599,0,9
105,33,1948,14,2
106,33,1897,18,1
107,34,1996,1,17
108,34,1946,18,2
109,35,2094,2,3
110,35,1846,7,7
111,35,547,19,2
112,36,1697,0,6
113,36,1647,11,2
114,36,1898,13,1
115,36,1948,16,4
116,36,1898,20,1
117,37,843,0,7
118,37,1544,7,2
119,37,1497,11,9
120,37,1548,20,2
121,38,1498,0,9
122,38,1797,18,1
123,38,1547,20,2
124,39,1749,0,15
125,39,1597,18,1
126,40,1547,8,1
127,40,1648,15,2
128,40,1498,17,4
129,41,1946,3,2
130,41,1948,12,7
131,42,2098,0,8
132,42,2047,10,1
133,42,1747,13,2
134,42,1898,18,3
135,43,1698,0,8
136,43,1898,14,1
137,43,1849,16,3
138,43,1898,20,1
139,44,1445,0,4
140,44,1547,7,13
141,45,1797,9,2
142,45,1849,18,2
143,46,1298,0,8
144,46,1498,8,2
145,46,1497,14,3
146,46,1498,18,3
147,47,1647,0,3
148,47,1797,5,10
