,id,gps2id,start_hour,duration
0,1,1595,0,13
1,1,1445,18,1
2,1,1595,20,1
3,2,1648,0,6
4,2,1797,8,2
5,2,1897,13,2
6,2,1797,15,5
7,3,1697,0,4
8,3,1647,11,1
9,3,1898,12,3
10,3,2048,16,5
11,4,1799,0,9
12,4,1847,12,2
13,4,1849,14,3
14,4,1897,19,2
15,5,954,4,3
16,5,1548,8,1
17,5,1599,14,1
18,5,1548,16,2
19,6,1647,0,7
20,6,1897,14,5
21,7,393,0,3
22,7,491,6,11
23,7,393,18,4
24,8,1547,0,13
25,8,1597,18,2
26,8,1547,20,1
27,9,2491,5,11
28,9,1846,20,1
29,10,2047,0,9
30,10,1199,20,1
31,11,1297,0,2
32,11,1498,5,6
33,11,1595,12,1
34,11,1497,16,2
35,11,1595,18,1
36,12,1547,5,2
37,12,1498,13,3
38,12,1597,20,3
39,13,1797,0,3
40,13,1547,6,2
41,13,1849,13,2
42,13,1799,16,5
43,14,1647,0,13
44,14,1547,14,2
45,14,1647,17,4
46,15,1946,0,14
47,15,1897,17,3
48,16,1949,0,3
49,16,1897,5,2
50,16,1947,14,9
51,17,1697,2,6
52,17,1747,13,1
53,17,1849,17,1
54,17,1898,19,1
55,18,1847,0,8
56,18,1897,12,2
57,18,1847,20,2
58,19,1648,0,11
59,19,1897,18,1
60,20,1846,9,1
61,20,1945,12,7
62,21,494,1,4
63,21,1595,6,5
64,21,543,19,3
65,22,92,0,6
66,22,1544,13,1
67,22,1595,17,1
68,23,1498,0,6
69,23,1595,14,2
70,23,1544,19,4
71,24,1498,0,4
72,24,1547,6,7
73,24,1548,13,3
74,24,1497,16,2
75,24,1498,20,2
76,25,1945,1,5
77,25,1846,9,2
78,25,1896,13,2
79,25,1996,16,3
80,25,1945,20,1
81,26,1646,0,7
82,26,1647,9,4
83,26,1597,15,6
84,27,1947,1,3
85,27,1898,11,1
86,27,1948,12,1
87,27,1898,17,2
88,27,1948,19,1
89,28,1899,0,18
90,28,1847,18,2
91,28,1849,20,2
92,29,1498,1,4
93,29,1847,15,1
94,29,1547,16,3
95,29,1497,19,2
96,30,1248,0,1
97,30,1647,4,3
98,30,1547,16,3
99,31,1699,0,8
100,31,1899,16,4
101,32,1149,1,2
102,32,1498,4,1
103,32,1297,9,3
104,32,1799,14,1
105,32,1797,18,2
106,32,1498,20,3
107,33,1897,0,9
108,33,1947,12,1
109,33,1897,18,2
110,34,1645,0,9
111,34,1297,13,2
112,34,1547,20,1
113,35,2395,0,7
114,35,1897,12,2
115,35,1947,18,1
116,35,1849,19,1
117,36,1497,1,2
118,36,1595,7,2
119,36,1544,15,2
120,36,1595,20,1
121,37,495,0,10
122,37,491,20,1
123,38,1949,0,13
124,38,1797,20,2
125,39,1749,0,11
126,39,1897,15,1
127,39,1899,19,4
128,40,1898,3,7
129,40,1896,12,2
130,40,1947,17,1
131,40,1946,20,1
132,41,1896,0,6
133,41,1846,7,12
134,41,1946,19,2
135,42,1395,0,3
136,42,1547,6,5
137,42,1498,12,2
138,42,1497,19,3
139,43,1945,0,2
140,43,1894,4,1
141,43,1846,8,2
142,43,2245,11,1
143,43,1996,16,2
144,43,1894,19,2
145,44,1597,7,4
146,44,1799,11,3
147,44,1847,17,5
148,45,2195,10,1
149,45,1996,16,2
150,45,1945,20,3
151,46,491,1,5
152,46,393,20,2
153,47,1149,0,2
154,47,1996,7,13
155,48,2297,0,6
156,48,1846,6,1
157,48,1996,12,1
158,48,1846,14,3
159,48,1996,19,3
160,49,1596,0,7
161,49,1647,8,5
162,49,1698,14,1
163,49,1697,16,2
