,id,gps2id,start_hour,duration
0,1,1595,0,13
1,1,543,14,2
2,1,393,19,2
3,2,1648,0,6
4,2,1647,10,2
5,2,1797,13,1
6,2,1849,18,1
7,3,1697,0,4
8,3,1647,7,1
9,3,1849,10,11
10,4,1799,0,9
11,4,1847,10,1
12,4,1797,12,1
13,4,1897,18,3
14,5,954,4,3
15,5,1947,7,4
16,5,1897,19,2
17,6,1647,0,7
18,6,1597,15,1
19,6,1749,20,2
20,7,393,0,3
21,7,491,6,1
22,7,545,14,2
23,7,543,16,1
24,7,843,18,1
25,8,1547,0,13
26,8,1597,20,2
27,9,2491,5,11
28,9,2492,18,3
29,10,2047,0,9
30,10,1898,13,4
31,10,1897,19,2
32,11,1297,0,2
33,11,1846,5,8
34,11,1945,19,2
35,12,1547,5,2
36,12,1647,11,1
37,12,1847,15,5
38,13,1797,0,3
39,13,1547,4,5
40,13,1297,12,2
41,13,1597,18,1
42,13,1548,20,2
43,14,1647,0,13
44,14,1897,15,4
45,15,1946,0,14
46,15,1199,16,3
47,15,1946,20,1
48,16,1949,0,3
49,16,1647,5,3
50,16,1697,12,2
51,16,1647,18,4
52,17,1697,2,6
53,17,1897,17,1
54,18,1847,0,8
55,18,1897,17,2
56,18,1899,20,2
57,19,1648,0,11
58,19,1797,18,2
59,20,1846,9,1
60,20,1996,12,1
61,20,1945,14,5
62,21,494,1,4
63,21,1547,8,12
64,22,92,0,6
65,22,1595,12,2
66,22,545,15,1
67,22,393,20,2
68,23,1498,0,6
69,23,1548,11,6
70,23,1498,19,1
71,24,1498,0,4
72,24,1548,4,2
73,24,1846,7,13
74,25,1945,1,5
75,25,1846,12,2
76,25,1996,14,3
77,25,2245,20,3
78,26,1646,0,7
79,26,1797,16,1
80,26,1749,20,2
81,27,1947,1,3
82,27,1896,9,2
83,27,1946,15,1
84,27,1846,20,1
85,28,1899,0,18
86,28,1799,20,1
87,29,1498,1,4
88,29,1547,11,6
89,30,1248,0,1
90,30,1498,9,4
91,30,1597,14,2
92,31,1699,0,8
93,31,1647,10,2
94,31,1897,15,1
95,31,1947,17,1
96,31,1799,18,1
97,32,1149,1,2
98,32,2097,5,3
99,32,2197,13,1
100,32,1647,18,2
101,33,1897,0,9
102,33,1899,15,1
103,33,1898,20,1
104,34,1645,0,9
105,34,491,16,2
106,35,2395,0,7
107,35,1846,12,8
108,36,1497,1,2
109,36,1547,7,8
110,36,1597,17,6
111,37,495,0,10
112,37,1846,15,3
113,37,547,20,1
114,38,1949,0,13
115,38,1897,20,2
116,39,1749,0,11
117,39,1799,18,1
118,40,1898,3,7
119,40,1948,16,1
120,40,1898,18,1
121,41,1896,0,6
122,41,1996,12,7
123,42,1395,0,3
124,42,1595,4,13
125,42,1544,18,1
126,42,1595,19,1
127,43,1945,0,2
128,43,1894,6,5
129,43,1996,15,1
130,43,1846,20,1
131,44,1597,7,4
132,44,1647,17,2
133,44,1547,19,1
134,45,2195,10,1
135,45,1945,16,2
136,45,1846,20,3
137,46,491,1,5
138,46,543,11,1
139,46,545,12,2
140,46,843,15,2
141,46,545,18,1
142,47,1149,0,2
143,47,1846,3,7
144,47,1945,11,1
145,47,547,12,1
146,47,2196,14,1
147,47,1843,18,4
148,48,2297,0,6
149,48,543,17,2
150,48,843,20,1
151,49,1596,0,7
152,49,1647,8,6
153,49,1698,18,5
154,50,1849,0,12
155,50,1897,18,3
156,51,2098,0,10
157,51,2147,18,1
158,52,1595,0,14
159,52,1544,15,1
160,52,1497,19,1
161,53,1797,0,1
162,53,1547,4,1
163,53,446,7,3
164,53,547,13,2
165,53,446,17,2
166,53,1944,19,1
167,54,1996,0,6
168,54,547,11,2
169,54,446,19,3
170,55,2098,0,1
171,55,2097,3,9
172,56,2094,2,3
173,56,1846,8,2
174,56,1945,11,2
175,56,1944,16,6
176,57,1795,0,9
177,57,1996,15,2
178,57,2245,18,2
179,58,1297,0,3
180,58,1647,6,4
181,58,1697,14,1
182,58,2047,17,3
183,58,1849,20,2
