,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1898,10,7
2,1,1948,19,2
3,2,976,0,5
4,2,1498,11,1
5,2,1847,13,8
6,3,1698,0,7
7,3,1797,9,9
8,3,1849,20,1
9,4,1149,0,3
10,4,1498,17,3
11,5,2097,1,1
12,5,1647,6,9
13,5,1897,19,3
14,6,2197,0,11
15,6,1791,19,1
16,6,1599,20,1
17,7,1548,1,15
18,7,1996,19,2
19,8,1597,0,6
20,8,1647,8,1
21,8,1797,11,11
22,9,1547,0,7
23,9,1544,14,3
24,9,1597,20,2
25,10,2245,0,5
26,10,1846,12,3
27,10,1795,20,3
28,11,1948,1,6
29,11,1898,8,1
30,11,1849,14,8
31,12,1898,0,15
32,12,1948,15,2
33,12,1898,19,2
34,13,1996,0,3
35,13,1846,8,7
36,13,547,19,2
37,14,1843,0,7
38,14,1896,9,1
39,14,1996,10,7
40,14,547,19,2
41,15,2098,1,2
42,15,1898,14,6
43,16,2046,0,2
44,16,1846,6,3
45,16,2491,11,3
46,16,2492,19,3
47,17,1599,0,4
48,17,1846,10,2
49,17,1996,12,4
50,17,1945,17,4
51,18,1498,0,8
52,18,1897,9,1
53,18,1847,18,4
54,19,1847,0,5
55,19,1547,6,3
56,19,1597,12,3
57,19,2047,20,1
58,20,545,0,13
59,20,1544,18,1
60,21,1398,0,14
61,21,1896,16,2
62,21,1498,19,2
63,22,1148,0,5
64,22,491,13,2
65,22,1544,17,4
66,23,1947,1,2
67,23,1899,10,6
68,23,1898,16,2
69,23,1897,19,1
70,24,1849,0,6
71,24,1898,10,12
72,25,1899,0,12
73,25,1847,18,2
74,25,1849,20,1
75,26,1848,0,8
76,26,1797,14,3
77,26,1849,20,3
78,27,1894,0,9
79,27,1846,9,1
80,27,1996,17,5
81,28,1799,0,10
82,28,1897,17,1
83,28,1849,20,1
84,29,1547,1,16
85,30,1996,0,8
86,30,547,18,3
87,31,1899,0,16
88,31,1898,20,2
89,32,1047,0,3
90,32,1547,8,2
91,32,1544,12,1
92,32,1498,15,2
93,32,1547,18,3
94,33,1599,0,9
95,33,1498,20,1
96,34,1996,1,17
97,35,2094,2,3
98,35,1846,15,2
99,35,1945,20,2
100,36,1697,0,6
101,36,2097,8,5
102,36,1647,19,4
103,37,843,0,7
104,37,1544,13,1
105,37,1595,14,6
106,38,1498,0,9
107,38,1749,16,1
108,39,1749,0,15
109,40,1547,8,1
110,40,1498,10,2
111,40,1597,15,2
112,40,1498,19,1
113,40,1547,20,2
114,41,1946,3,2
115,41,1896,11,5
116,41,1946,16,3
117,41,1996,19,1
118,42,2098,0,8
119,42,1797,14,2
120,42,1647,19,1
121,43,1698,0,8
122,43,1898,10,10
123,44,1445,0,4
124,44,543,10,8
125,45,1797,9,2
126,45,1898,19,4
127,46,1298,0,8
128,46,1498,17,3
129,47,1647,0,3
130,47,1498,5,3
131,47,1797,13,8
132,48,1946,0,1
133,48,1896,6,1
134,48,1996,14,1
135,48,1846,19,2
136,49,2097,0,7
137,49,1897,13,4
138,49,1899,18,2
139,49,1849,20,2
140,50,1896,0,5
141,50,1498,11,3
142,50,1849,16,2
143,51,1597,4,3
144,51,2047,8,10
145,52,1599,9,10
146,52,1799,20,1
147,53,1846,1,1
148,53,1498,3,4
149,53,1595,11,3
150,53,543,16,4
151,54,2491,4,4
152,54,1846,9,1
153,54,1894,12,1
154,54,1996,16,2
155,55,2198,0,8
156,55,1946,8,1
157,55,1890,12,7
158,56,1899,0,9
159,56,1847,16,1
