,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1547,16,1
2,1,1498,19,3
3,2,976,0,5
4,2,1846,14,1
5,2,1894,16,1
6,2,1846,20,3
7,3,1698,0,7
8,3,1847,11,7
9,3,1797,20,1
10,4,1149,0,3
11,4,1647,8,8
12,4,1897,16,1
13,4,1548,19,1
14,5,2097,1,1
15,5,1897,15,2
16,5,1849,20,3
17,6,2197,0,11
18,6,1498,15,4
19,6,1847,20,2
20,7,1548,1,15
21,7,1498,19,1
22,8,1597,0,6
23,8,1898,9,8
24,8,1849,17,1
25,8,1797,20,2
26,9,1547,0,7
27,9,1647,11,2
28,9,1946,14,3
29,9,1498,20,2
30,10,2245,0,5
31,10,491,7,5
32,10,1498,14,2
33,10,393,19,2
34,11,1948,1,6
35,11,1898,12,2
36,11,1897,14,3
37,12,1898,0,15
38,12,1948,15,2
39,12,1898,18,2
40,12,1847,20,1
41,13,1996,0,3
42,13,1846,9,4
43,13,1896,15,1
44,14,1843,0,7
45,14,1846,12,1
46,14,1544,16,6
47,15,2098,1,2
48,15,1647,12,1
49,15,1797,18,5
50,16,2046,0,2
51,16,543,10,3
52,16,491,18,3
53,17,1599,0,4
54,17,1647,8,2
55,17,1547,14,6
56,18,1498,0,8
57,18,1899,13,6
58,18,1847,19,2
59,19,1847,0,5
60,19,1899,8,2
61,19,1849,11,2
62,19,1948,19,3
63,20,545,0,13
64,20,1544,18,1
65,21,1398,0,14
66,21,1897,16,2
67,21,1847,20,3
68,22,1148,0,5
69,22,1647,12,3
70,22,1498,18,1
71,23,1947,1,2
72,23,1846,5,4
73,23,491,10,2
74,23,1498,14,3
75,24,1849,0,6
76,24,1898,13,2
77,24,1849,16,7
78,25,1899,0,12
79,25,1847,19,1
80,25,1849,20,2
81,26,1848,0,8
82,26,1849,13,4
83,26,1797,19,2
84,27,1894,0,9
85,27,1498,19,2
86,28,1799,0,10
87,28,1897,13,7
88,29,1547,1,16
89,29,1498,19,2
90,30,1996,0,8
91,30,1498,10,11
92,31,1899,0,16
93,31,1799,17,1
94,31,1899,19,2
95,32,1047,0,3
96,32,1846,10,1
97,32,491,16,5
98,33,1599,0,9
99,33,1498,13,2
100,33,1897,17,6
101,34,1996,1,17
102,34,1498,19,3
103,35,2094,2,3
104,35,1846,8,2
105,35,1996,10,3
106,35,1896,16,1
107,35,1548,19,1
108,36,1697,0,6
109,36,1946,12,2
110,36,1799,17,1
111,37,843,0,7
112,37,1846,17,2
113,37,1547,19,1
114,38,1498,0,9
115,38,1847,13,6
116,38,1849,19,1
117,39,1749,0,15
118,39,1847,18,2
119,39,1647,20,2
120,40,1547,8,1
121,40,1846,11,2
122,40,1498,15,1
123,40,1547,19,4
124,41,1946,3,2
125,41,1896,13,7
126,41,1946,20,1
127,42,2098,0,8
128,42,1898,11,2
