,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1498,8,1
2,1,1847,12,7
3,1,1899,19,1
4,2,976,0,5
5,2,1846,12,1
6,2,1896,15,1
7,2,2146,19,4
8,3,1698,0,7
9,3,1898,8,1
10,3,1948,14,2
11,3,1898,18,2
12,4,1149,0,3
13,4,1896,12,2
14,4,547,15,1
15,4,446,17,4
16,5,2097,1,1
17,5,1498,9,11
18,6,2197,0,11
19,6,1846,16,2
20,7,1548,1,15
21,7,1996,18,1
22,8,1597,0,6
23,8,1647,9,2
24,8,1498,13,2
25,8,1547,20,3
26,9,1547,0,7
27,9,1847,12,1
28,9,1897,16,1
29,10,2245,0,5
30,10,1547,11,3
31,10,1597,16,6
32,11,1948,1,6
33,11,1898,15,1
34,11,1948,16,7
35,12,1898,0,15
36,12,1897,15,1
37,12,1948,18,4
38,13,1996,0,3
39,13,1896,11,1
40,13,1846,13,1
41,13,1996,15,5
42,14,1843,0,7
43,14,1896,19,1
44,14,1847,20,2
45,15,2098,1,2
46,15,2097,10,1
47,15,1898,13,2
48,15,1948,15,8
49,16,2046,0,2
50,16,491,7,15
51,17,1599,0,4
52,17,1948,7,1
53,17,1898,14,5
54,17,1897,20,3
55,18,1498,0,8
56,18,1797,12,2
57,18,1897,17,2
58,18,1797,19,3
59,19,1847,0,5
60,19,1797,12,5
61,19,1847,17,2
62,20,545,0,13
63,20,1544,16,1
64,21,1398,0,14
65,21,1897,16,1
66,21,1847,18,1
67,22,1148,0,5
68,22,1547,14,6
69,22,1498,20,3
70,23,1947,1,2
71,23,1898,5,1
72,23,1948,9,1
73,23,1898,15,4
74,23,1948,19,1
75,24,1849,0,6
76,24,1897,10,2
77,24,1899,12,1
78,24,1849,14,6
79,25,1899,0,12
80,25,1847,18,1
81,25,1899,20,3
82,26,1848,0,8
83,26,1897,12,1
84,26,1899,16,4
85,26,1847,20,1
86,27,1894,0,9
87,27,1544,15,1
88,28,1799,0,10
89,28,1899,18,5
90,29,1547,1,16
91,29,1199,20,2
92,30,1996,0,8
93,30,547,13,1
94,30,1548,19,2
95,31,1899,0,16
96,31,1797,17,1
97,31,1898,19,3
