,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1897,7,5
2,1,1947,13,1
3,1,1897,19,2
4,2,976,0,5
5,2,547,10,3
6,2,446,16,3
7,2,547,20,1
8,3,1698,0,7
9,3,1797,11,1
10,3,1898,14,2
11,3,1849,18,3
12,4,1149,0,3
13,4,1846,10,1
14,4,2491,12,1
15,4,1843,15,8
16,5,2097,1,1
17,5,2197,6,3
18,5,1896,13,1
19,5,1589,16,4
20,6,2197,0,11
21,6,1647,20,1
22,7,1548,1,15
23,7,1996,20,2
24,8,1597,0,6
25,8,1547,6,2
26,8,1595,11,5
27,8,1544,17,3
28,9,1547,0,7
29,9,1297,8,4
30,9,1547,15,6
31,10,2245,0,5
32,10,1846,6,2
33,10,1894,11,10
34,11,1948,1,6
35,11,1898,10,2
36,11,1948,14,1
37,11,1898,15,3
38,11,1948,19,1
39,12,1898,0,15
40,12,1948,20,3
41,13,1996,0,3
42,13,1946,7,15
43,14,1843,0,7
44,14,1846,8,5
45,14,1996,15,1
46,14,1846,18,4
47,15,2098,1,2
48,15,1898,6,8
49,15,1948,15,5
50,15,1647,20,2
51,16,2046,0,2
52,16,543,3,1
53,16,491,11,8
54,16,843,19,1
55,17,1599,0,4
56,17,1846,8,13
57,18,1498,0,8
58,18,1547,12,1
59,18,1498,18,2
60,19,1847,0,5
61,19,1797,7,13
62,19,1647,20,1
63,20,545,0,13
64,20,491,18,2
65,21,1398,0,14
66,21,1199,18,1
67,22,1148,0,5
68,22,1498,7,1
69,22,1548,14,5
70,23,1947,1,2
71,23,1948,8,3
72,23,1898,15,4
73,23,1948,19,1
74,23,1898,20,3
75,24,1849,0,6
76,24,1797,11,5
77,25,1899,0,12
78,25,1897,12,6
79,25,1849,20,3
80,26,1848,0,8
81,26,1849,13,5
82,26,1899,18,2
83,27,1894,0,9
84,27,1846,19,1
85,28,1799,0,10
86,28,1847,18,2
87,29,1547,1,16
88,29,1898,17,2
89,29,1897,20,1
90,30,1996,0,8
91,30,1846,8,1
92,30,1996,13,1
93,30,1589,14,2
94,30,1946,20,2
95,31,1899,0,16
96,31,1898,19,2
97,32,1047,0,3
98,32,1846,7,2
99,32,1894,11,1
100,32,1795,13,2
101,32,1894,17,3
102,33,1599,0,9
103,33,1498,11,2
104,33,1897,17,6
105,34,1996,1,17
106,34,1698,20,3
107,35,2094,2,3
108,35,1498,16,2
109,35,1548,19,2
110,36,1697,0,6
111,36,1896,7,8
112,37,843,0,7
113,37,491,15,3
114,38,1498,0,9
115,38,1547,15,1
116,38,1498,17,3
117,39,1749,0,15
118,40,1547,8,1
119,40,2097,12,1
120,40,2047,15,2
121,40,2097,20,1
