,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1498,9,2
2,1,1897,12,2
3,1,1899,17,1
4,2,976,0,5
5,2,1498,11,2
6,2,1547,13,2
7,2,1647,15,2
8,2,1547,20,2
9,3,1698,0,7
10,3,1797,9,1
11,3,1647,14,2
12,3,1849,16,3
13,4,1149,0,3
14,4,491,11,1
15,4,1597,15,1
16,4,1544,20,1
17,5,2097,1,1
18,5,1896,11,1
19,5,1599,14,2
20,5,1996,19,2
21,6,2197,0,11
22,6,1547,17,1
23,7,1548,1,15
24,7,1896,19,1
25,8,1597,0,6
26,8,1498,10,2
27,8,1597,16,3
28,8,1547,20,2
29,9,1547,0,7
30,9,1846,12,9
31,10,2245,0,5
32,10,1846,8,2
33,10,1498,13,1
34,10,1795,17,1
35,11,1948,1,6
36,11,1647,9,2
37,11,1897,14,5
38,11,1948,20,2
39,12,1898,0,15
40,12,1897,20,2
41,13,1996,0,3
42,13,1647,17,2
43,13,1548,20,3
44,14,1843,0,7
45,14,1846,10,1
46,14,1498,14,7
47,15,2098,1,2
48,15,1498,5,1
49,15,491,13,1
50,15,1544,14,1
51,15,1843,20,2
52,16,2046,0,2
53,16,1846,4,9
54,16,1996,16,3
55,16,1498,20,2
56,17,1599,0,4
57,17,1897,7,11
58,17,1849,20,1
59,18,1498,0,8
60,18,1847,11,2
61,18,1899,15,8
62,19,1847,0,5
63,19,1647,9,2
64,19,1799,11,11
65,20,545,0,13
66,20,1498,17,4
67,21,1398,0,14
68,21,1647,19,4
69,22,1148,0,5
70,22,491,7,5
71,22,543,17,1
72,22,491,19,3
73,23,1947,1,2
74,23,1647,8,1
75,23,1797,15,1
76,23,1647,18,2
77,24,1849,0,6
78,24,1897,12,6
79,24,1948,18,1
80,25,1899,0,12
81,25,1847,15,2
82,26,1848,0,8
83,26,1797,11,2
84,26,1897,17,2
85,27,1894,0,9
86,27,1498,16,2
87,27,1548,18,2
88,28,1799,0,10
89,28,1899,15,4
90,28,1797,20,1
91,29,1547,1,16
92,29,1897,18,1
93,29,1849,20,1
94,30,1996,0,8
95,30,1896,18,1
96,31,1899,0,16
97,31,1199,20,1
