,id,gps2id,start_hour,duration
0,1,1647,0,6
1,1,1897,14,5
2,1,1849,20,3
3,2,976,0,5
4,2,1896,14,1
5,2,1846,15,2
6,2,1945,18,3
7,3,1698,0,7
8,3,1897,12,10
9,4,1149,0,3
10,4,491,5,1
11,4,2297,10,10
12,5,2097,1,1
13,5,1498,3,10
14,5,1749,19,2
15,6,2197,0,11
16,6,2147,19,1
17,7,1548,1,15
18,7,1896,18,1
19,7,1034,20,2
20,8,1597,0,6
21,8,1647,11,7
22,9,1547,0,7
23,9,1297,13,2
24,9,1597,19,2
25,10,2245,0,5
26,10,1846,6,1
27,10,1894,10,6
28,10,1795,17,2
29,11,1948,1,6
30,11,1898,7,11
31,12,1898,0,15
32,12,1948,20,1
33,13,1996,0,3
34,13,1946,10,7
35,14,1843,0,7
36,14,1846,10,3
37,14,1589,15,4
38,15,2098,1,2
39,15,1547,13,2
40,15,1749,18,2
41,16,2046,0,2
42,16,1498,7,3
43,16,1548,12,2
44,16,1498,18,2
45,17,1599,0,4
46,17,1846,8,1
47,17,1894,13,1
48,17,1846,18,4
49,18,1498,0,8
50,18,1797,14,3
51,18,1899,19,1
52,19,1847,0,5
53,19,1547,14,9
54,20,545,0,13
55,20,1795,18,2
56,20,495,20,1
57,21,1398,0,14
58,21,1897,19,2
59,22,1148,0,5
60,22,1595,10,13
61,23,1947,1,2
62,23,1948,8,4
63,23,1898,12,5
64,23,1948,19,3
65,24,1849,0,6
66,24,1647,7,3
67,24,1897,11,6
68,24,1847,19,3
69,25,1899,0,12
70,25,1847,17,1
71,25,1899,18,4
72,26,1848,0,8
73,26,1847,19,1
74,27,1894,0,9
75,27,1795,15,7
76,28,1799,0,10
77,28,1897,16,2
78,29,1547,1,16
79,29,1548,19,2
80,30,1996,0,8
81,30,1846,12,1
82,30,1945,13,5
83,31,1899,0,16
84,31,1898,20,1
85,32,1047,0,3
86,32,1547,4,8
87,32,1544,14,3
88,32,1595,19,3
89,33,1599,0,9
90,33,1897,14,5
91,33,1947,20,3
92,34,1996,1,17
93,35,2094,2,3
94,35,1896,14,6
95,35,1946,20,1
96,36,1697,0,6
97,36,2097,6,2
98,36,1647,11,10
99,37,843,0,7
100,37,543,11,2
101,37,393,15,3
102,38,1498,0,9
103,38,1847,12,1
104,38,1547,15,5
105,39,1749,0,15
106,39,1597,19,2
107,40,1547,8,1
108,40,1599,12,10
109,41,1946,3,2
110,41,1846,7,3
111,41,547,14,3
112,41,446,19,1
113,42,2098,0,8
114,42,1898,16,2
115,42,1948,20,2
116,43,1698,0,8
117,43,1899,10,1
118,43,1747,15,2
119,43,1899,18,3
120,44,1445,0,4
121,44,1547,6,1
122,44,1498,12,2
123,44,1497,15,3
124,44,1498,19,4
125,45,1797,9,2
126,45,1849,17,1
127,45,1847,19,1
128,46,1298,0,8
129,46,1595,16,4
130,47,1647,0,3
131,47,1898,4,10
132,47,1948,19,3
133,48,1946,0,1
134,48,1846,5,5
135,48,1945,16,6
136,49,2097,0,7
137,49,1647,9,11
138,49,2097,20,1
139,50,1896,0,5
140,50,1846,7,2
141,50,1996,13,6
142,51,1597,4,3
143,51,1898,13,6
144,51,1897,19,1
145,52,1599,9,10
