,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,1510,12,2
2,1,1605,19,2
3,2,1511,14,2
4,2,1508,20,1
5,3,1814,0,7
6,3,1713,8,1
7,3,1815,13,4
8,3,1763,19,2
9,4,1510,19,1
10,5,1508,0,8
11,5,367,14,2
12,5,1555,17,1
13,6,1511,4,12
14,7,1465,18,2
15,8,1513,0,7
16,8,1667,10,2
17,8,1510,14,7
18,9,1765,3,3
19,9,1763,11,1
20,9,1765,15,2
21,9,1763,20,2
22,10,1463,2,2
23,10,1510,6,13
24,10,1508,19,4
25,12,1667,14,1
26,12,1616,17,4
27,13,1555,2,9
28,13,917,16,2
29,13,1510,18,5
30,14,1557,1,1
31,14,1815,6,4
32,14,1763,11,6
33,14,1815,20,1
34,15,1507,1,5
35,15,1558,9,3
36,15,1559,14,2
37,15,1558,20,2
38,16,2316,7,1
39,16,1667,10,7
40,17,1956,11,4
41,17,1462,15,2
42,17,1511,19,1
43,18,1618,1,6
44,18,1667,8,10
45,18,1715,20,1
46,19,1319,0,5
47,19,1555,7,2
48,19,770,13,2
49,19,1555,19,1
50,19,1605,20,1
51,20,1461,20,1
52,21,1504,14,2
53,21,1510,19,2
54,22,2057,8,1
55,22,1274,12,11
56,23,1956,13,2
57,23,1815,19,2
58,24,1217,4,17
59,25,369,14,1
60,25,1511,18,2
61,25,1510,20,1
62,26,1558,13,2
63,26,1555,15,3
64,27,1217,17,1
65,27,1510,20,2
66,28,917,13,2
67,28,1511,16,2
68,28,1461,20,2
69,29,1609,0,5
70,29,1510,6,2
71,29,917,10,7
72,29,1558,19,2
73,30,1567,0,7
74,30,1715,11,1
75,30,1510,15,7
76,31,1815,0,13
77,31,1763,17,3
78,32,1763,16,1
79,32,1815,19,4
80,33,1510,1,4
81,33,1461,7,6
82,33,1510,20,2
83,34,1956,16,2
84,35,1559,0,7
85,35,1510,8,1
86,35,917,10,1
87,35,1510,14,4
88,35,1463,20,2
89,36,869,15,1
90,36,1217,19,2
91,37,1815,14,2
92,37,1763,17,2
93,37,1814,19,1
94,38,1763,2,4
95,38,1765,8,2
96,38,1763,13,9
97,39,917,1,3
98,39,1008,7,1
99,39,1510,13,1
100,39,1555,16,2
101,40,1763,13,5
102,40,1814,19,2
103,41,1419,0,5
104,41,1510,9,1
105,41,917,14,2
106,42,1815,0,7
107,42,1763,10,1
108,42,1815,13,4
109,43,2006,0,5
110,43,1815,6,1
111,43,1763,12,3
112,43,1815,18,1
113,44,1454,0,8
114,44,1510,9,2
115,44,770,12,1
116,44,1463,16,4
117,45,1463,0,9
118,45,917,13,1
119,45,1463,16,1
120,45,1555,19,2
121,46,1218,19,1
122,47,1510,1,6
123,47,1558,7,6
124,47,1510,19,3
125,48,1557,0,12
126,48,1510,19,2
127,49,1274,19,1
128,50,1510,13,1
129,50,1616,17,1
130,51,1762,0,6
131,51,1715,9,1
132,51,1765,12,2
133,51,1763,14,6
134,52,2430,11,1
135,52,1510,12,2
136,52,1508,18,1
137,52,1511,20,2
138,53,1605,17,2
139,53,1511,19,2
140,54,1618,1,8
141,54,1715,10,2
142,54,1667,15,5
143,55,869,0,15
144,55,917,16,6
145,56,1512,0,7
146,56,1763,9,1
147,56,1815,12,2
148,56,1763,15,3
149,56,1815,20,1
150,58,1567,10,2
151,58,1667,15,2
152,58,1715,19,3
153,59,1814,0,7
154,59,1763,10,5
155,59,1814,17,1
156,59,1763,19,1
157,60,1763,0,8
158,60,1765,10,1
159,60,1763,15,3
160,61,1763,0,2
161,61,1715,5,1
162,61,1765,8,1
163,61,1763,10,9
164,61,1817,20,2
165,62,1609,0,1
166,62,1667,5,2
167,62,1715,9,2
168,62,1667,13,7
169,62,1715,20,1
170,63,1814,0,1
171,63,1765,11,1
172,63,1713,15,2
173,63,1814,19,1
174,64,1513,0,5
175,64,1715,8,3
176,64,1619,13,4
177,64,1715,20,1
178,65,1561,0,6
179,65,1511,10,1
180,65,1510,13,4
181,65,1508,19,4
182,66,1555,0,8
183,66,1510,10,1
184,66,367,13,2
185,66,1510,16,1
186,66,1557,19,4
187,68,1763,0,7
188,68,1817,10,7
189,68,1763,19,1
190,68,1817,20,1
191,69,1507,18,2
192,70,1558,0,5
193,70,1510,8,1
194,70,367,12,3
195,70,1558,19,1
196,71,1467,0,7
197,71,1416,12,1
198,71,1510,19,1
199,71,1416,20,2
200,73,1217,0,7
201,73,917,8,2
202,73,1008,12,1
203,73,1316,13,2
204,73,1218,17,1
205,74,1763,0,10
206,74,1815,14,2
207,74,1763,19,1
208,74,1817,20,2
209,75,1507,0,2
210,75,1558,4,12
211,76,1619,16,2
212,76,1616,18,2
213,78,1815,15,1
214,78,1510,18,2
215,79,1669,0,2
216,79,1715,8,4
217,79,1667,15,2
218,79,1715,18,2
219,80,1667,0,15
220,80,1715,19,3
221,81,1705,0,9
222,81,1667,9,3
223,81,1616,13,6
224,81,1619,19,2
225,82,1465,0,8
226,82,917,8,5
227,82,1510,19,2
228,83,2430,0,7
229,83,367,8,2
230,83,1510,11,1
231,83,770,14,2
232,83,1462,16,4
233,83,1463,20,1
234,84,1117,0,7
235,84,1510,10,2
236,84,917,13,1
237,84,770,16,2
238,85,1763,2,4
239,85,1815,8,10
240,86,1815,2,4
241,86,1713,8,10
242,86,1817,19,3
243,87,1763,14,4
244,87,1765,19,1
245,88,1462,0,6
246,88,367,8,2
247,88,917,12,3
248,88,1462,16,1
249,88,1463,18,2
250,89,1558,3,1
251,89,1667,11,2
252,89,1616,15,1
253,89,1618,18,2
254,90,1609,3,1
255,90,1510,10,1
256,90,917,12,1
257,90,770,18,3
258,91,1561,0,6
259,91,1511,10,5
260,91,1559,19,4
261,92,1266,12,2
262,93,1511,0,5
263,93,1510,8,2
264,93,1508,12,1
265,93,1511,15,1
266,93,1510,19,3
267,94,1763,0,1
268,94,1765,3,1
269,94,1814,6,10
270,94,1815,17,3
271,94,1814,20,2
272,97,1508,0,10
273,97,1510,11,3
274,97,1555,19,2
275,98,1565,0,1
276,98,1715,5,2
277,98,1765,11,1
278,98,1715,14,5
279,98,1765,20,1
280,100,1268,1,8
281,100,1008,15,2
282,101,1713,2,2
283,101,1715,10,7
284,101,1763,20,1
285,102,1506,0,6
286,102,1555,9,12
287,103,1558,0,3
288,103,1616,5,10
289,103,1558,19,2
290,104,1715,0,15
291,104,1765,17,1
292,104,1763,20,2
293,105,2010,13,5
294,105,1510,19,2
295,106,1117,0,6
