,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,367,10,1
2,1,917,14,3
3,1,1463,20,1
4,2,1511,14,2
5,2,1558,19,3
6,3,1814,0,7
7,3,1763,9,11
8,4,1510,19,1
9,5,1508,0,8
10,5,367,10,3
11,5,770,15,3
12,5,1605,20,1
13,6,1511,4,12
14,6,1510,19,1
15,7,1465,18,2
16,8,1513,0,7
17,8,1510,8,5
18,8,1558,13,1
19,8,1616,17,2
20,8,1511,19,2
21,9,1765,3,3
22,9,1715,10,5
23,9,1765,17,2
24,9,1715,20,2
25,10,1463,2,2
26,10,1008,7,2
27,10,917,11,2
28,10,1463,16,1
29,10,1316,18,1
30,12,1667,14,1
31,12,1715,16,3
32,13,1555,2,9
33,13,1604,13,2
34,13,1555,19,2
35,14,1557,1,1
36,14,1555,4,5
37,14,367,13,1
38,14,1555,17,4
39,15,1507,1,5
40,15,1557,8,2
41,15,1510,14,2
42,15,1605,18,1
43,16,2316,7,1
44,16,1511,13,2
45,16,1513,18,1
46,17,1956,11,4
47,17,1763,18,3
48,18,1618,1,6
49,18,1667,9,10
50,18,1715,20,2
51,19,1319,0,5
52,19,1558,7,1
53,19,1559,10,1
54,19,1616,13,2
55,19,1619,17,1
56,20,1461,20,1
57,21,1504,14,2
58,21,1507,18,1
59,22,2057,8,1
60,22,1815,12,10
61,23,1956,13,2
62,23,1416,18,2
63,24,1217,4,17
64,25,369,14,1
65,25,1605,17,4
66,26,1558,13,2
67,26,1555,19,1
68,27,1217,17,1
69,27,1268,20,1
70,28,917,13,2
71,28,1510,19,2
72,29,1609,0,5
73,29,1559,8,1
74,29,1510,11,4
75,29,1558,17,3
76,30,1567,0,7
77,30,1510,10,2
78,30,1508,13,1
79,30,1513,17,4
80,31,1815,0,13
81,31,1763,17,2
82,32,1763,16,1
83,32,1765,18,2
84,33,1510,1,4
85,33,1763,9,3
86,33,1815,14,7
87,34,1956,16,2
88,34,1511,19,1
89,35,1559,0,7
90,35,1510,8,11
91,35,1559,19,2
92,36,869,15,1
93,36,1268,19,1
94,37,1815,14,2
95,37,1763,19,3
96,38,1763,2,4
97,38,1817,9,2
98,38,1763,12,2
99,38,1765,16,1
100,38,1763,19,3
101,39,917,1,3
102,39,1008,5,3
103,39,917,9,1
104,39,770,10,2
105,39,1217,14,1
106,39,770,16,4
107,39,1463,20,2
108,40,1763,13,5
109,40,1814,18,1
110,41,1419,0,5
111,41,1218,9,1
112,41,1008,14,2
113,41,1218,16,2
114,41,1217,18,3
115,42,1815,0,7
116,42,1763,12,2
117,42,1817,16,2
118,42,1763,18,1
119,43,2006,0,5
120,43,1667,6,3
121,43,1619,10,6
122,44,1454,0,8
123,44,1510,11,1
124,44,1508,16,1
125,44,1461,20,2
126,45,1463,0,9
127,45,917,12,1
128,45,1463,16,4
129,45,1419,20,1
130,46,1218,19,1
131,47,1510,1,6
132,47,1558,10,1
133,47,1510,15,5
134,47,1462,20,1
135,48,1557,0,12
136,48,1605,16,2
137,48,1510,19,2
138,49,1274,19,1
139,50,1510,13,1
140,50,1508,16,1
141,50,1555,19,2
142,51,1762,0,6
143,51,1667,7,11
144,51,1618,19,2
145,52,2430,11,1
146,52,1555,14,4
147,53,1605,17,2
148,53,1763,19,1
149,54,1618,1,8
150,54,1510,12,1
151,54,1619,15,4
152,54,1510,20,1
153,55,869,0,15
154,55,917,17,1
155,56,1512,0,7
156,56,1511,12,2
157,56,1510,15,7
158,58,1567,10,2
159,58,1715,18,3
160,59,1814,0,7
161,59,1763,12,1
162,59,1814,15,2
163,59,1763,19,1
164,60,1763,0,8
165,60,1815,10,11
166,61,1763,0,2
167,61,1815,4,2
168,61,1763,6,2
169,61,1815,9,1
170,61,1763,10,2
171,61,1815,16,2
172,61,1956,19,3
173,62,1609,0,1
174,62,1559,6,10
175,62,1558,19,1
176,62,1510,20,1
177,63,1814,0,1
178,63,1815,3,17
179,64,1513,0,5
180,64,1510,7,13
181,65,1561,0,6
182,65,1559,8,4
183,65,1558,14,1
184,65,1609,19,2
185,66,1555,0,8
186,66,367,9,2
187,66,917,12,4
188,66,770,19,1
189,68,1763,0,7
190,68,1814,10,1
191,68,1763,14,7
192,69,1507,18,2
193,69,1510,20,2
194,70,1558,0,5
195,70,1510,10,4
196,70,1508,14,1
197,70,1616,17,2
198,71,1467,0,7
199,71,1416,10,1
200,71,1467,12,2
201,71,1416,16,2
202,71,1467,18,3
203,73,1217,0,7
204,73,1008,11,1
205,73,770,16,1
206,74,1763,0,10
207,74,1510,15,1
208,74,1763,19,2
209,75,1507,0,2
210,75,1510,5,2
211,75,1557,10,3
212,75,1508,13,4
213,75,1510,19,2
214,76,1619,16,2
215,78,1815,15,1
216,78,1763,19,1
217,79,1669,0,2
218,79,1715,4,10
219,79,1667,16,1
220,79,1715,20,1
221,80,1667,0,15
222,80,1715,19,2
223,81,1705,0,9
224,81,1956,11,1
225,81,1510,15,1
226,81,1763,18,2
227,82,1465,0,8
228,82,1510,13,2
229,82,1605,19,3
230,83,2430,0,7
231,83,1510,8,2
232,83,1511,12,2
233,83,1510,14,2
234,83,1616,17,3
235,84,1117,0,7
236,84,367,12,1
237,84,917,14,2
238,84,770,18,2
239,85,1763,2,4
240,85,1814,8,9
241,85,1763,18,2
242,86,1815,2,4
243,86,1763,10,2
244,86,1815,12,2
245,86,1763,18,2
246,87,1763,14,4
247,87,1815,18,4
248,88,1462,0,6
249,88,367,9,2
250,88,770,11,1
251,88,1463,15,2
252,88,1217,19,3
253,89,1558,3,1
254,89,1453,5,3
255,89,1559,9,2
256,89,1561,12,9
257,90,1609,3,1
258,90,1510,5,3
259,91,1561,0,6
260,91,1510,7,4
261,91,367,12,2
262,91,1510,14,6
263,92,1266,12,2
264,92,917,19,1
265,93,1511,0,5
266,93,1510,6,2
267,93,1561,8,1
268,93,1510,12,1
269,93,1616,15,2
270,93,1619,20,1
271,94,1763,0,1
272,94,1715,4,7
273,94,1765,12,11
274,97,1508,0,10
275,97,2430,11,2
276,97,1557,15,2
277,97,1508,19,4
278,98,1565,0,1
279,98,1667,4,4
280,98,1616,9,7
281,98,1667,20,1
282,100,1268,1,8
283,100,917,13,1
284,100,1217,16,2
285,101,1713,2,2
286,101,1763,4,3
287,101,1765,10,9
288,101,1763,19,1
289,102,1506,0,6
290,102,1815,9,1
291,102,1763,15,1
292,102,1815,18,3
293,103,1558,0,3
294,103,1510,9,2
295,103,1508,13,3
296,103,1510,18,2
297,104,1715,0,15
298,104,1765,18,1
299,105,2010,13,5
300,105,1605,20,1
301,106,1117,0,6
302,106,367,7,2
303,106,770,12,2
304,106,1316,17,1
305,107,1511,18,2
306,108,1667,0,3
307,108,1715,8,4
308,108,1667,15,2
309,108,1715,20,2
310,109,1510,16,1
311,109,1461,19,2
312,110,1765,0,2
313,110,1715,4,3
314,110,1765,10,9
315,110,1763,20,1
316,111,1814,1,7
317,111,1715,10,4
318,111,1765,16,5
319,112,1773,0,14
320,112,1763,16,1
321,114,1510,0,9
322,114,917,11,9
323,115,1763,0,2
324,115,1815,5,2
325,115,1763,7,1
326,115,1815,12,1
327,115,1763,17,3
328,117,1814,0,7
329,117,1763,8,3
330,117,1815,15,5
331,118,770,14,1
332,118,1510,18,1
333,118,1461,20,1
334,119,1468,19,1
335,120,1416,1,2
336,120,1218,4,4
337,120,1217,8,2
338,120,1008,12,2
339,120,770,19,2
340,121,1509,6,3
341,121,1510,14,1
342,121,1508,18,3
343,122,1715,1,5
344,122,1765,9,3
345,122,1763,15,5
346,123,1456,0,18
347,123,1510,18,4
348,124,1815,0,6
349,124,1763,11,11
350,125,1555,10,2
351,125,1510,15,2
352,125,1605,18,2
353,126,1815,0,5
354,126,1763,11,6
355,126,1815,19,2
356,127,1605,16,1
357,127,1510,20,2
358,128,1865,0,5
359,128,1761,8,11
360,128,1814,20,1
361,129,1763,8,3
362,129,1815,11,1
363,129,1763,15,1
364,129,1765,18,2
365,130,1618,0,6
366,130,1616,8,14
367,131,1563,0,6
368,131,1815,10,4
369,131,1763,19,2
370,132,1510,12,1
371,132,1508,14,4
372,132,1605,20,1
373,133,1558,0,1
374,133,1557,4,4
375,133,1558,10,3
376,133,1510,15,3
377,134,1416,0,6
378,134,1510,9,1
379,134,917,13,1
380,134,1416,17,1
