,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,367,17,2
2,1,1510,20,3
3,2,1511,14,2
4,2,1510,18,2
5,3,1814,0,7
6,3,1763,12,1
7,3,1815,16,5
8,4,1510,19,1
9,5,1508,0,8
10,5,1510,11,2
11,5,1511,13,3
12,5,1557,19,1
13,6,1511,4,12
14,6,1510,16,1
15,6,1511,18,2
16,6,1558,20,2
17,7,1465,18,2
18,8,1513,0,7
19,8,1763,7,4
20,8,1555,12,4
21,9,1765,3,3
22,9,1763,9,3
23,9,1765,13,1
24,9,1763,18,2
25,9,1713,20,1
26,10,1463,2,2
27,10,1558,6,7
28,10,1510,16,2
29,10,1558,19,2
30,12,1667,14,1
31,12,1616,17,5
32,13,1555,2,9
33,13,1510,18,2
34,14,1557,1,1
35,14,1510,8,5
36,14,1508,14,2
37,14,1510,20,2
38,15,1507,1,5
39,15,1510,12,7
40,16,2316,7,1
41,16,1667,14,4
42,16,1715,19,1
43,17,1956,11,4
44,18,1618,1,6
45,18,1667,8,13
46,19,1319,0,5
47,19,1555,12,11
48,20,1461,20,1
49,21,1504,14,2
50,21,1558,19,2
51,22,2057,8,1
52,22,1763,14,2
53,22,1815,17,2
54,23,1956,13,2
55,23,1763,15,2
56,23,1510,18,1
57,24,1217,4,17
58,25,369,14,1
59,25,1605,19,1
60,26,1558,13,2
61,26,1510,16,1
62,27,1217,17,1
63,27,1510,20,1
64,28,917,13,2
65,28,1511,19,2
66,29,1609,0,5
67,29,1510,9,4
68,29,1559,15,2
69,29,1511,19,2
70,30,1567,0,7
71,30,1510,9,1
72,30,917,13,1
73,30,1511,16,2
74,30,1510,20,3
75,31,1815,0,13
76,31,1763,15,2
77,31,1815,18,2
78,31,1817,20,1
79,32,1763,16,1
80,32,1815,19,1
81,33,1510,1,4
82,33,1511,10,2
83,33,917,14,2
84,33,1510,18,1
85,34,1956,16,2
86,34,1815,20,2
87,35,1559,0,7
88,35,1555,8,2
89,35,1510,12,2
90,35,1508,15,1
91,35,1510,17,4
92,36,869,15,1
93,36,1510,17,1
94,37,1815,14,2
95,37,1763,18,2
96,38,1763,2,4
97,38,1815,8,11
98,38,1763,19,1
99,39,917,1,3
100,39,1008,7,2
101,39,1510,12,5
102,39,1555,20,1
103,40,1763,13,5
104,40,1817,19,4
105,41,1419,0,5
106,41,1218,8,3
107,41,1416,12,1
108,41,1467,16,4
109,42,1815,0,7
110,42,1763,8,11
111,43,2006,0,5
112,43,1815,11,4
113,43,1763,17,2
114,43,1815,19,3
115,44,1454,0,8
116,44,917,13,2
117,44,1510,16,2
118,44,1511,19,1
119,44,1555,20,2
120,45,1463,0,9
121,45,917,13,3
122,45,1217,16,2
123,45,1463,18,1
124,45,1555,20,1
125,46,1218,19,1
126,47,1510,1,6
127,47,1558,10,1
128,47,1510,15,2
129,47,1609,18,3
130,48,1557,0,12
131,48,1555,13,1
132,48,1558,14,1
133,48,1555,19,3
134,49,1274,19,1
135,50,1510,13,1
136,50,1508,14,3
137,50,1510,19,2
138,51,1762,0,6
139,51,1763,8,1
140,51,1817,12,1
141,51,1815,16,4
142,51,1763,20,2
143,52,2430,11,1
144,52,1763,15,1
145,52,1815,19,2
146,53,1605,17,2
147,53,1510,19,2
148,54,1618,1,8
149,54,1715,12,3
150,54,1667,16,7
151,55,869,0,15
152,55,917,17,4
153,56,1512,0,7
154,56,1815,9,1
155,56,1959,12,9
156,58,1567,10,2
157,58,1763,15,1
158,58,1511,20,3
