,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,1510,8,3
2,1,917,13,7
3,2,1511,14,2
4,2,1616,16,1
5,3,1814,0,7
6,3,1763,8,2
7,3,1815,12,2
8,3,1763,16,1
9,3,1815,18,2
10,4,1510,19,1
11,5,1508,0,8
12,5,1510,9,3
13,5,1508,16,1
14,5,1510,20,1
15,6,1511,4,12
16,6,1510,19,3
17,7,1465,18,2
18,8,1513,0,7
19,8,1763,9,1
20,8,1815,14,3
21,8,1763,17,3
22,9,1765,3,3
23,9,1715,7,1
24,9,1765,10,9
25,9,1815,20,1
26,10,1463,2,2
27,10,1008,4,4
28,10,869,11,1
29,10,917,15,2
30,10,1218,19,1
31,12,1667,14,1
32,12,1715,15,2
33,12,1667,20,1
34,13,1555,2,9
35,13,1510,11,2
36,13,1555,15,3
37,13,1557,18,2
38,14,1557,1,1
39,14,1815,4,1
40,14,1763,10,4
41,14,1815,15,3
42,15,1507,1,5
43,15,1510,8,1
44,15,770,12,1
45,15,1510,15,2
46,16,2316,7,1
47,16,1815,13,4
48,17,1956,11,4
49,17,1815,17,4
50,18,1618,1,6
51,18,1715,8,8
52,19,1319,0,5
53,19,1558,9,3
54,19,1616,15,2
55,20,1461,20,1
56,21,1504,14,2
57,21,1558,18,1
58,22,2057,8,1
59,22,1274,14,8
60,23,1956,13,2
61,23,1763,18,2
62,23,1815,20,3
63,24,1217,4,17
64,25,369,14,1
65,25,1510,19,4
66,26,1558,13,2
67,26,1555,17,1
68,26,1508,19,2
69,27,1217,17,1
70,27,1510,19,3
71,28,917,13,2
72,28,1510,19,2
73,29,1609,0,5
74,29,1510,8,2
75,29,1559,12,2
76,29,1510,17,3
77,30,1567,0,7
78,30,1667,8,1
79,30,1715,9,1
80,30,1619,12,1
81,30,1715,14,8
82,31,1815,0,13
83,31,1763,18,3
84,32,1763,16,1
85,32,1765,19,1
86,33,1510,1,4
87,33,1507,10,2
88,33,1555,15,1
89,33,1511,20,1
90,34,1956,16,2
91,34,1510,20,2
92,35,1559,0,7
93,35,367,11,10
94,36,869,15,1
95,36,1510,19,4
96,37,1815,14,2
97,37,1763,19,4
98,38,1763,2,4
99,38,1765,8,5
100,38,1763,15,2
101,38,1815,18,1
102,39,917,1,3
103,39,1461,10,13
104,40,1763,13,5
105,40,1815,18,3
106,41,1419,0,5
107,41,1217,8,4
108,41,770,13,2
109,41,1510,19,1
110,42,1815,0,7
111,42,1763,11,1
112,42,1815,15,2
113,43,2006,0,5
114,43,1667,6,7
115,43,1616,17,1
116,43,1619,20,1
117,44,1454,0,8
118,44,1510,10,3
119,44,1558,16,4
120,44,1508,20,2
121,45,1463,0,9
122,45,1510,13,2
123,45,1508,16,2
124,45,1555,19,1
125,46,1218,19,1
126,47,1510,1,6
127,47,1511,8,7
