,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,1555,11,1
2,1,1510,14,1
3,1,1555,15,3
4,2,1511,14,2
5,2,1510,19,2
6,3,1814,0,7
7,3,1763,9,1
8,3,1815,13,2
9,3,1763,20,2
10,4,1510,19,1
11,5,1508,0,8
12,5,367,12,2
13,5,1555,16,2
14,5,1605,19,2
15,6,1511,4,12
16,6,1667,18,2
17,7,1465,18,2
18,8,1513,0,7
19,8,1763,8,9
20,8,1815,20,2
21,9,1765,3,3
22,9,1715,10,1
23,9,1815,12,6
24,9,1765,18,3
25,10,1463,2,2
26,10,1218,4,2
27,10,1008,9,3
28,10,917,17,6
29,12,1667,14,1
30,12,1715,18,3
31,13,1555,2,9
32,13,1605,14,1
33,13,1555,17,2
34,14,1557,1,1
35,14,1510,5,7
36,14,1559,16,1
37,14,1507,19,2
38,15,1507,1,5
39,15,1558,6,10
40,16,2316,7,1
41,16,1510,13,1
42,16,1558,17,2
43,17,1956,11,4
44,17,1510,16,3
45,17,1605,20,1
46,18,1618,1,6
47,18,1510,9,14
48,19,1319,0,5
49,19,1558,8,7
50,19,1609,19,2
51,20,1461,20,1
52,21,1504,14,2
53,21,1510,19,4
54,22,2057,8,1
55,22,1815,12,2
56,22,1763,16,2
57,22,1817,19,1
58,23,1956,13,2
59,23,1511,16,2
60,23,1416,20,1
61,24,1217,4,17
62,25,369,14,1
63,25,1511,18,4
64,26,1558,13,2
65,26,1508,15,3
66,27,1217,17,1
67,27,1507,19,4
68,28,917,13,2
69,28,1555,17,1
70,28,1605,20,2
71,29,1609,0,5
72,29,1559,8,3
73,29,1510,12,5
74,29,1558,20,1
75,30,1567,0,7
76,30,1765,9,11
77,31,1815,0,13
78,31,1763,17,1
79,32,1763,16,1
80,32,1814,18,2
81,33,1510,1,4
82,33,1558,8,9
83,34,1956,16,2
84,34,1510,18,2
85,35,1559,0,7
86,35,917,10,2
87,35,367,14,9
88,36,869,15,1
89,37,1815,14,2
90,37,1510,18,3
91,38,1763,2,4
92,38,1815,8,2
93,38,1763,12,3
94,38,1815,19,1
95,39,917,1,3
96,39,869,7,1
97,39,1218,9,2
98,39,917,13,2
99,39,770,17,4
100,40,1763,13,5
101,41,1419,0,5
102,41,1773,10,3
103,41,1879,16,1
104,41,1956,20,1
105,42,1815,0,7
106,42,1763,13,2
107,42,1814,15,5
108,43,2006,0,5
109,43,1510,9,3
110,43,1558,12,2
111,43,1510,16,5
112,44,1454,0,8
113,44,1510,12,4
114,44,1605,16,2
115,44,1510,19,1
116,45,1463,0,9
117,45,917,13,2
118,45,1510,15,2
119,45,1462,19,4
120,46,1218,19,1
121,47,1510,1,6
122,47,1511,10,3
123,47,1510,19,1
124,48,1557,0,12
125,48,1510,14,1
126,48,1605,16,1
127,48,1510,20,3
128,49,1274,19,1
129,49,1416,20,1
130,50,1510,13,1
131,50,1555,20,2
132,51,1762,0,6
133,51,1763,8,10
134,51,1814,20,3
135,52,2430,11,1
136,52,1508,15,1
137,52,1510,17,3
138,53,1605,17,2
139,53,1510,19,2
140,54,1618,1,8
141,54,1715,10,2
142,54,1667,12,4
143,54,1900,16,2
144,55,869,0,15
145,55,917,18,3
146,56,1512,0,7
147,56,1510,8,1
148,56,367,12,5
149,56,1605,17,1
150,56,1555,18,2
151,58,1567,10,2
152,58,1511,16,3
153,59,1814,0,7
154,59,1815,8,7
155,59,1713,20,2
156,60,1763,0,8
157,60,1765,13,1
158,60,1715,18,3
159,61,1763,0,2
160,61,1765,13,1
161,61,1763,16,3
162,61,1814,19,2
163,62,1609,0,1
164,62,1453,4,3
165,62,1510,12,1
166,62,1555,14,1
167,62,1510,18,3
168,63,1814,0,1
169,63,1815,4,1
170,63,1763,7,2
171,63,1815,14,2
172,63,1763,18,2
173,63,1815,20,2
174,64,1513,0,5
175,64,1763,7,1
176,64,1511,12,8
177,65,1561,0,6
178,65,1510,8,2
179,65,1558,12,9
180,66,1555,0,8
181,66,1510,10,2
182,66,1555,14,2
183,66,1508,18,3
184,68,1763,0,7
185,68,1815,7,2
186,68,1763,9,3
187,68,1815,14,8
188,69,1507,18,2
189,70,1558,0,5
190,70,1559,8,1
191,70,1510,14,1
192,70,1508,18,2
193,70,1511,20,3
194,71,1467,0,7
195,71,1416,9,2
196,71,1467,13,1
197,71,1956,14,1
198,71,1467,17,2
199,73,1217,0,7
200,73,1008,10,4
201,73,917,18,2
202,74,1763,0,10
203,74,1815,12,2
204,74,1763,15,3
205,74,1815,19,1
206,75,1507,0,2
207,75,1559,6,7
208,75,1558,17,2
209,76,1619,16,2
210,76,1667,19,2
211,78,1815,15,1
212,78,1763,19,3
213,79,1669,0,2
214,79,1667,4,14
215,80,1667,0,15
216,80,1618,18,1
217,80,1667,20,1
218,81,1705,0,9
219,81,1763,11,9
220,82,1465,0,8
221,82,1511,10,1
222,82,917,15,2
223,83,2430,0,7
224,83,1510,8,2
225,83,367,12,1
226,83,1555,13,3
227,83,1557,17,2
228,84,1117,0,7
229,84,869,9,1
230,84,917,12,3
231,84,1463,16,6
232,85,1763,2,4
233,85,1765,8,7
234,85,1713,16,1
235,85,1765,20,1
236,86,1815,2,4
237,86,1763,10,1
238,86,1814,15,4
239,86,1763,20,1
240,87,1763,14,4
241,87,1814,20,3
242,88,1462,0,6
243,88,1008,9,1
244,88,917,12,2
245,88,770,14,1
246,88,1316,16,2
247,88,770,19,2
248,89,1558,3,1
249,89,1557,8,3
250,89,1510,17,1
251,89,1508,18,1
252,90,1609,3,1
253,90,1557,8,5
254,90,1558,16,2
255,90,1510,20,1
256,91,1561,0,6
257,91,1510,12,2
258,91,1508,19,1
259,92,1266,12,2
260,92,917,14,1
261,92,1464,17,1
262,92,1217,19,1
263,92,1555,20,1
264,93,1511,0,5
265,93,1461,8,1
266,93,367,12,3
267,93,1510,18,1
268,94,1763,0,1
269,94,1815,5,3
270,94,1763,9,11
271,97,1508,0,10
272,97,1510,14,1
273,97,1557,16,2
274,98,1565,0,1
275,98,1765,4,1
276,98,1715,6,9
277,98,1667,18,1
278,98,1715,20,2
279,100,1268,1,8
280,100,917,11,1
281,100,1217,16,1
282,100,1464,19,1
283,101,1713,2,2
284,101,1765,4,2
285,101,1715,8,7
286,101,1815,20,3
287,102,1506,0,6
288,102,1510,10,1
289,102,1508,14,2
290,102,1510,17,3
291,102,1605,20,1
292,103,1558,0,3
293,103,1559,5,3
294,103,1510,12,2
295,103,1558,16,1
296,103,1461,20,2
297,104,1715,0,15
298,104,1667,18,2
299,105,2010,13,5
300,105,1815,19,1
301,105,1817,20,1
302,106,1117,0,6
303,106,917,12,1
304,106,1217,15,2
305,106,1463,19,2
306,107,1511,18,2
307,108,1667,0,3
308,108,1900,5,1
309,108,1765,11,4
310,108,1763,16,6
311,109,1510,16,1
312,109,1511,20,2
313,110,1765,0,2
314,110,1667,5,6
315,110,1715,11,2
316,110,1667,14,5
317,111,1814,1,7
318,111,1763,10,2
319,111,1815,16,2
320,111,1763,20,2
321,112,1773,0,14
322,112,1956,14,2
323,112,1763,20,1
324,114,1510,0,9
325,114,1558,9,3
326,114,1561,13,2
327,114,1558,16,2
328,114,1510,19,3
329,115,1763,0,2
330,115,1815,5,1
331,115,1763,8,1
332,115,1817,12,1
333,115,1763,18,1
334,117,1814,0,7
335,117,1763,12,10
336,118,770,14,1
337,118,917,19,3
338,119,1468,19,1
339,120,1416,1,2
340,120,1218,9,8
341,120,1416,18,1
342,121,1509,6,3
343,121,1510,13,2
344,121,1558,19,1
345,122,1715,1,5
346,122,1763,8,3
347,122,1765,13,2
348,122,1763,16,4
349,123,1456,0,18
350,123,1815,19,2
351,124,1815,0,6
352,124,1763,9,4
353,124,1814,15,3
354,124,1815,20,2
355,125,1555,10,2
356,125,1815,14,1
357,125,1763,16,3
358,126,1815,0,5
359,126,1763,8,1
360,126,1814,10,13
361,127,1605,16,1
362,127,1555,19,2
363,128,1865,0,5
364,128,1763,5,15
365,129,1763,8,3
366,129,1815,14,3
367,129,1763,19,4
368,130,1618,0,6
369,130,1616,12,10
370,131,1563,0,6
371,131,1765,7,1
372,131,1763,13,3
373,131,1765,19,2
374,132,1510,12,1
375,132,1555,19,3
376,133,1558,0,1
377,133,1453,4,3
378,133,1558,14,2
379,133,1616,17,3
380,134,1416,0,6
381,134,1218,7,11
382,134,1416,20,1
383,135,1900,1,8
384,135,1667,12,2
385,135,1715,18,5
386,136,1514,0,4
387,136,1511,8,3
388,136,1508,18,1
389,137,1667,7,8
390,137,1618,17,2
391,137,1616,19,2
392,138,1218,0,9
393,138,1510,10,1
394,138,917,13,2
395,138,1217,17,1
396,138,1167,20,1
397,139,1561,0,1
398,139,1510,4,2
399,139,1559,7,2
400,139,1609,12,2
401,139,1510,16,3
402,139,1558,20,1
403,140,1510,0,7
404,140,1558,12,3
405,140,1510,18,1
406,141,917,14,2
407,141,1555,20,1
408,142,1613,0,7
409,142,1763,11,1
410,142,1815,12,6
411,142,1763,20,3
412,143,1763,0,10
413,143,1815,14,2
414,143,1763,20,2
415,144,1465,0,8
416,144,917,14,2
417,144,1217,19,1
418,145,1815,9,1
419,145,1763,13,8
420,146,1814,0,16
421,146,1763,16,1
