,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,1008,10,1
2,1,917,12,9
3,2,1511,14,2
4,2,1616,19,1
5,3,1814,0,7
6,3,1713,11,11
7,4,1510,19,1
8,5,1508,0,8
9,5,369,14,2
10,5,1510,18,4
11,6,1511,4,12
12,6,1667,19,2
13,7,1465,18,2
14,7,1511,20,3
15,8,1513,0,7
16,8,1667,9,1
17,8,1619,13,3
18,8,1567,19,1
19,8,1667,20,1
20,9,1765,3,3
21,9,1763,7,1
22,9,1815,10,3
23,9,1763,17,1
24,10,1463,2,2
25,10,1216,4,1
26,10,1274,7,3
27,10,1463,12,4
28,10,1468,18,2
29,12,1667,14,1
30,12,1715,17,3
31,13,1555,2,9
32,13,1605,17,1
33,13,1510,18,1
34,14,1557,1,1
35,14,1507,4,3
36,15,1507,1,5
37,15,1510,6,3
38,15,1559,14,1
39,15,1508,19,4
40,16,2316,7,1
41,16,1511,13,1
42,16,1616,14,1
43,16,1510,20,1
44,17,1956,11,4
45,17,1763,17,1
46,17,1815,19,1
47,18,1618,1,6
48,18,1715,10,1
49,18,1667,12,2
50,18,1619,16,7
51,19,1319,0,5
52,19,1558,9,3
53,19,1510,13,2
54,19,1561,15,2
55,19,1461,19,2
56,20,1461,20,1
57,21,1504,14,2
58,22,2057,8,1
59,22,1763,13,1
60,22,1815,17,1
61,23,1956,13,2
62,23,1511,16,1
63,23,1416,20,2
64,24,1217,4,17
65,25,369,14,1
66,25,1510,18,4
67,26,1558,13,2
68,26,1510,18,2
69,27,1217,17,1
70,27,1510,20,1
71,28,917,13,2
72,28,1510,17,3
73,29,1609,0,5
74,29,1558,7,4
75,29,1453,18,2
76,29,1510,20,1
77,30,1567,0,7
78,30,1667,13,1
79,30,1619,14,1
80,30,1667,20,1
81,31,1815,0,13
82,31,1763,18,2
83,32,1763,16,1
84,32,1765,18,3
85,33,1510,1,4
86,33,1511,8,2
87,33,1510,11,7
88,33,1561,20,3
89,34,1956,16,2
90,35,1559,0,7
91,35,1510,8,8
92,35,1561,18,1
93,35,1609,20,2
94,36,869,15,1
95,36,1510,18,4
96,37,1815,14,2
97,37,1763,19,2
98,38,1763,2,4
99,38,1765,11,2
100,38,1763,17,3
101,39,917,1,3
102,39,1510,4,1
103,39,1008,9,2
104,39,917,13,2
105,39,770,17,4
106,40,1763,13,5
107,40,1510,19,1
108,41,1419,0,5
109,41,1218,9,10
110,41,1416,20,1
111,42,1815,0,7
112,42,1763,7,9
113,43,2006,0,5
114,43,1667,7,1
115,43,1618,10,1
116,43,1667,13,7
117,44,1454,0,8
118,44,1510,13,1
119,44,1558,15,6
120,45,1463,0,9
121,45,770,12,2
122,45,917,17,4
123,46,1218,19,1
124,47,1510,1,6
125,47,1508,11,2
126,47,1511,14,2
127,47,1510,17,1
128,47,1511,20,3
129,48,1557,0,12
130,48,1555,16,1
131,48,1605,20,3
132,49,1274,19,1
133,50,1510,13,1
134,50,1555,15,1
135,50,1510,19,2
136,51,1762,0,6
137,51,1763,8,3
138,51,1762,14,1
139,51,1763,16,1
140,51,1815,19,3
141,52,2430,11,1
142,52,1510,15,5
143,53,1605,17,2
144,53,1507,19,1
145,54,1618,1,8
146,54,1616,13,4
147,54,1510,18,2
148,54,1667,20,3
149,55,869,0,15
150,56,1512,0,7
151,56,1763,11,3
152,56,1815,14,6
153,58,1567,10,2
154,58,1815,18,1
155,58,1814,20,1
156,59,1814,0,7
157,59,1763,8,2
158,59,1814,12,1
159,59,1817,17,2
160,60,1763,0,8
161,60,1817,13,1
162,60,1814,16,1
163,60,1763,19,3
164,61,1763,0,2
165,61,1817,4,5
166,61,1763,11,2
167,61,1815,15,1
168,61,1763,20,1
169,62,1609,0,1
170,62,1557,4,1
171,62,1453,8,7
172,63,1814,0,1
173,63,1763,4,10
174,63,1815,15,1
175,63,1814,18,5
176,64,1513,0,5
177,64,1715,12,1
178,64,1667,14,2
179,64,1715,19,3
