,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,1555,12,9
2,2,1511,14,2
3,2,1667,17,2
4,3,1814,0,7
5,3,1763,10,13
6,4,1510,19,1
7,5,1508,0,8
8,5,1558,12,9
9,6,1511,4,12
10,6,1667,19,2
11,7,1465,18,2
12,7,1507,20,1
13,8,1513,0,7
14,8,1763,9,2
15,8,1815,11,1
16,8,1763,16,4
17,9,1765,3,3
18,9,1763,11,10
19,10,1463,2,2
20,10,1555,13,1
21,10,917,14,3
22,10,1508,19,3
23,12,1667,14,1
24,12,1616,15,1
25,12,1558,19,1
26,13,1555,2,9
27,13,1605,17,2
28,13,1510,19,2
29,14,1557,1,1
30,14,1555,5,9
31,14,1604,18,5
32,15,1507,1,5
33,15,1559,10,2
34,15,1510,14,3
35,15,1508,18,2
36,16,2316,7,1
37,16,1510,12,1
38,16,1555,15,1
39,16,1605,18,1
40,17,1956,11,4
41,17,1763,18,2
42,18,1618,1,6
43,18,1667,10,1
44,18,1619,12,11
45,19,1319,0,5
46,19,1510,10,8
47,19,1559,18,2
48,19,1510,20,2
49,20,1461,20,1
50,21,1504,14,2
51,21,1558,19,1
52,22,2057,8,1
53,22,1510,13,8
54,23,1956,13,2
55,23,1763,19,1
56,24,1217,4,17
57,25,369,14,1
58,25,1815,16,1
59,25,1763,19,1
60,25,1815,20,1
61,26,1558,13,2
62,26,1510,19,1
63,27,1217,17,1
64,27,1507,19,2
65,28,917,13,2
66,28,1511,16,1
67,29,1609,0,5
68,29,1558,8,3
69,29,1559,12,4
70,29,1558,19,1
71,30,1567,0,7
72,30,1715,12,8
73,31,1815,0,13
74,31,1510,15,2
75,31,1512,18,1
76,32,1763,16,1
77,32,1815,19,2
78,33,1510,1,4
79,33,1558,5,18
80,34,1956,16,2
81,35,1559,0,7
82,35,1510,8,1
83,35,1461,11,5
84,35,1559,20,1
85,36,869,15,1
86,36,1268,20,2
87,37,1815,14,2
88,37,1713,20,3
89,38,1763,2,4
90,38,1815,10,4
91,38,1763,18,3
92,39,917,1,3
93,39,1510,11,1
94,39,2430,16,1
95,39,1510,20,3
96,40,1763,13,5
97,40,1815,18,1
98,41,1419,0,5
99,41,1510,10,3
100,41,1508,15,2
101,41,1605,20,1
102,42,1815,0,7
103,42,1763,10,10
104,42,1815,20,1
105,43,2006,0,5
106,43,1815,12,1
107,43,1763,17,1
108,44,1454,0,8
109,44,367,8,3
110,44,917,15,1
111,44,1462,19,3
112,45,1463,0,9
113,45,1555,13,7
114,46,1218,19,1
115,47,1510,1,6
116,47,369,10,8
117,48,1557,0,12
118,48,1667,15,1
119,48,1619,18,1
120,49,1274,19,1
121,50,1510,13,1
122,50,1667,14,1
123,50,1618,19,2
124,51,1762,0,6
125,51,1667,6,4
126,51,1765,12,11
127,52,2430,11,1
128,52,1815,13,2
129,52,1510,20,2
130,53,1605,17,2
131,53,1510,19,2
132,54,1618,1,8
133,54,1715,12,5
134,55,869,0,15
135,55,1008,17,2
136,56,1512,0,7
137,56,1763,7,1
138,56,1815,10,1
139,56,1763,13,2
140,56,1817,16,1
141,56,1763,19,3
142,58,1567,10,2
143,58,1510,15,2
144,58,1763,20,3
145,59,1814,0,7
146,59,1763,11,9
147,60,1763,0,8
148,60,1715,11,1
149,60,1763,17,2
150,61,1763,0,2
151,61,1715,5,2
152,61,1667,7,1
153,61,1715,9,1
154,61,1765,14,2
155,61,1715,16,1
156,61,1667,18,1
157,62,1609,0,1
158,62,1557,4,3
159,62,1558,10,3
160,62,1510,15,2
161,62,1561,19,1
162,63,1814,0,1
163,63,1763,4,11
164,63,1815,17,1
165,63,1763,20,2
166,64,1513,0,5
167,64,1763,8,3
168,64,1765,14,2
169,64,1715,17,1
170,64,1765,20,2
171,65,1561,0,6
172,65,1511,9,2
173,65,1616,12,2
174,65,1619,16,2
175,65,1618,20,2
176,66,1555,0,8
177,66,917,8,1
178,66,367,11,10
179,68,1763,0,7
180,68,1815,7,2
181,68,1956,10,10
182,69,1507,18,2
183,69,1511,20,1
184,70,1558,0,5
185,70,1510,6,2
186,70,1558,11,4
187,70,1510,18,2
188,70,1609,20,2
189,71,1467,0,7
190,71,1416,10,1
191,71,1467,14,2
192,71,1416,18,1
193,73,1217,0,7
194,73,1008,9,11
195,74,1763,0,10
196,74,1814,14,3
197,74,1763,19,1
198,75,1507,0,2
199,75,1511,7,16
200,76,1619,16,2
201,76,1815,19,4
202,78,1815,15,1
203,78,1763,17,2
204,79,1669,0,2
205,79,1667,4,2
206,79,1715,6,1
207,79,1619,9,1
208,79,1569,12,1
209,79,2242,15,7
210,80,1667,0,15
211,80,1900,17,3
212,81,1705,0,9
213,81,1667,10,2
214,81,1510,13,4
215,81,1619,18,1
216,81,1618,20,2
217,82,1465,0,8
218,82,917,13,2
219,82,1510,17,1
220,83,2430,0,7
221,83,1508,11,1
222,83,1510,14,2
223,83,1511,17,1
224,83,1563,20,1
225,84,1117,0,7
226,84,770,10,1
227,84,1463,13,2
228,84,1316,17,3
229,85,1763,2,4
230,85,1765,13,1
231,85,1715,15,1
232,85,1763,16,2
233,85,1765,20,2
234,86,1815,2,4
235,86,1763,8,3
236,86,1817,12,5
237,86,1763,19,1
238,87,1763,14,4
239,87,1815,18,2
240,88,1462,0,6
241,88,1008,10,2
242,88,770,16,2
243,88,1217,19,1
244,89,1558,3,1
245,89,1559,8,14
246,90,1609,3,1
247,90,1453,4,1
248,90,1561,8,9
249,90,1558,20,3
250,91,1561,0,6
251,91,1558,8,2
252,91,1609,12,1
253,91,1616,13,5
254,91,1609,19,2
255,92,1266,12,2
256,92,917,14,1
257,92,1316,18,2
258,93,1511,0,5
259,93,1510,8,2
260,93,1562,12,2
261,93,1567,17,2
262,94,1763,0,1
263,94,1765,4,4
264,94,1713,10,11
265,97,1508,0,10
266,97,1667,14,1
267,97,1618,15,3
268,97,1667,19,2
269,98,1565,0,1
270,98,1510,5,17
271,100,1268,1,8
272,100,869,9,1
273,100,917,12,1
274,100,1217,17,1
275,100,1463,19,2
276,101,1713,2,2
277,101,1765,6,3
278,101,1715,10,3
279,101,1765,15,8
280,102,1506,0,6
281,102,1555,10,2
282,102,1557,14,2
283,102,1555,20,3
284,103,1558,0,3
285,103,1510,4,2
286,103,1558,7,1
287,103,1453,10,4
288,103,1558,14,1
289,103,1609,17,2
290,103,1558,20,1
291,104,1715,0,15
292,104,1900,19,3
293,105,2010,13,5
294,105,1763,19,2
295,106,1117,0,6
296,106,1510,6,3
297,106,770,12,1
298,106,1508,19,1
299,107,1511,18,2
300,108,1667,0,3
301,108,1715,5,3
302,108,1667,12,7
303,108,1715,19,1
304,109,1510,16,1
305,109,1558,19,2
306,110,1765,0,2
307,110,1763,4,10
308,110,1713,17,1
309,110,1763,20,3
310,111,1814,1,7
311,111,1763,8,2
312,111,1815,13,1
313,111,1763,17,1
314,111,1815,19,1
315,111,1763,20,1
316,112,1773,0,14
317,112,1879,14,2
318,112,1274,18,3
319,114,1510,0,9
320,114,1558,12,2
321,114,1510,19,1
322,115,1763,0,2
323,115,1815,6,6
324,115,1763,14,1
325,115,1815,18,2
326,117,1814,0,7
327,117,1763,7,8
328,117,1814,18,1
329,117,1763,20,1
330,118,770,14,1
331,118,1510,18,1
332,119,1468,19,1
333,120,1416,1,2
334,120,1218,5,7
335,121,1509,6,3
336,121,1508,12,5
337,121,1510,18,4
338,122,1715,1,5
339,122,1667,11,1
340,122,1715,14,3
341,122,1667,19,1
342,123,1456,0,18
343,123,1507,19,2
344,124,1815,0,6
345,124,1763,11,7
346,124,1815,19,3
347,125,1555,10,2
348,125,1510,15,2
349,125,1605,18,1
350,126,1815,0,5
351,126,1763,6,11
352,127,1605,16,1
353,127,1507,18,1
354,128,1865,0,5
355,128,1763,8,1
356,128,1815,10,2
357,128,1763,13,5
358,128,1815,18,2
359,129,1763,8,3
360,129,1765,13,2
361,129,1715,15,7
362,130,1618,0,6
363,130,1510,9,1
364,130,1511,13,2
365,130,1619,16,2
366,130,1616,20,1
367,131,1563,0,6
368,131,1900,10,3
369,131,1557,17,4
370,132,1510,12,1
371,132,1508,17,6
372,133,1558,0,1
