,id,gps2id,start_hour,duration
0,1,1556,0,7
1,1,1555,9,1
2,1,367,13,2
3,1,1555,18,1
4,2,1511,14,2
5,2,1510,19,2
6,3,1814,0,7
7,3,1763,7,1
8,3,1817,12,1
9,3,1763,13,2
10,3,1815,17,1
11,3,1814,19,1
12,4,1510,19,1
13,4,1508,20,2
14,5,1508,0,8
15,5,1510,8,2
16,5,1511,13,1
17,5,1558,15,1
18,5,1511,18,2
19,6,1511,4,12
20,6,1510,20,1
21,7,1465,18,2
22,7,1510,20,1
23,8,1513,0,7
24,8,1510,8,1
25,8,1508,14,2
26,9,1765,3,3
27,9,1763,6,11
28,10,1463,2,2
29,10,1218,5,2
30,10,1217,8,1
31,10,917,13,2
32,10,1218,16,1
33,10,1167,19,3
34,12,1667,14,1
35,12,1763,15,2
36,12,1815,20,3
37,13,1555,2,9
38,13,1508,13,1
39,13,1605,17,1
40,13,1507,18,2
41,14,1557,1,1
42,14,1555,4,15
43,14,1605,20,2
44,15,1507,1,5
45,15,1558,8,1
46,15,1510,12,1
47,15,1558,18,5
48,16,2316,7,1
49,16,1510,10,2
50,16,1763,13,1
51,16,1815,17,1
52,16,1763,19,2
53,17,1956,11,4
54,17,1462,16,1
55,17,1274,20,3
56,18,1618,1,6
57,18,1667,12,1
58,18,1619,14,4
59,18,1667,19,1
60,19,1319,0,5
61,19,1557,9,1
62,19,1510,14,2
63,19,1557,19,4
64,20,1461,20,1
65,21,1504,14,2
66,21,1508,18,2
67,22,2057,8,1
68,22,1510,12,1
69,22,1511,14,1
70,22,1563,17,2
71,23,1956,13,2
72,23,1510,18,1
73,23,1416,20,2
74,24,1217,4,17
75,25,369,14,1
76,25,1511,17,1
77,25,1461,20,1
78,26,1558,13,2
79,26,1508,20,2
80,27,1217,17,1
81,28,917,13,2
82,28,1510,19,2
83,29,1609,0,5
84,29,1558,6,1
85,29,1510,8,1
86,29,1561,11,3
87,29,1616,19,3
88,30,1567,0,7
89,30,1667,11,1
90,30,1510,12,7
91,31,1815,0,13
92,31,1510,18,2
93,32,1763,16,1
94,32,1815,19,2
95,33,1510,1,4
96,33,1555,8,1
97,33,770,12,3
98,33,1510,18,1
99,33,1555,19,1
100,34,1956,16,2
101,35,1559,0,7
102,35,1558,8,3
103,35,1559,11,1
104,35,1510,16,1
105,35,1609,18,2
106,36,869,15,1
107,36,1268,18,2
108,37,1815,14,2
